ip_id,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR
3516,44,0.0,20.0,22.0,11.0,25.0,20.0,59.0,40.0
3517,43,13.0,20.0,18.0,20.0,6.0,18.0,48.0,51.0
3518,34,8.0,26.0,14.0,29.0,11.0,8.0,47.0,52.0
3519,36,8.0,30.0,13.0,11.0,16.0,19.0,52.0,47.0
352,56,1.0,23.0,17.0,30.0,5.0,21.0,53.0,46.0
3520,36,11.0,16.0,16.0,22.0,13.0,19.0,52.0,47.0
3521,23,8.0,26.0,30.0,4.0,17.0,13.0,69.0,30.0
3522,32,3.0,37.0,25.0,9.0,3.0,21.0,43.0,56.0
3523,41,4.0,14.0,14.0,31.0,9.0,24.0,56.0,43.0
3524,47,12.0,34.0,14.0,21.0,10.0,6.0,55.0,44.0
3525,29,6.0,20.0,17.0,20.0,13.0,20.0,58.0,41.0
3526,40,10.0,17.0,17.0,35.0,2.0,17.0,50.0,50.0
3527,44,18.0,22.0,15.0,15.0,11.0,15.0,50.0,50.0
3528,47,8.0,31.0,23.0,12.0,6.0,17.0,48.0,51.0
3529,35,2.0,17.0,20.0,17.0,2.0,40.0,54.0,45.0
353,31,9.0,12.0,32.0,29.0,3.0,12.0,45.0,54.0
3530,47,2.0,25.0,21.0,27.0,8.0,14.0,61.0,38.0
3531,47,10.0,19.0,21.0,27.0,8.0,12.0,53.0,46.0
3532,32,6.0,28.0,25.0,21.0,3.0,15.0,59.0,40.0
3533,50,4.0,24.0,14.0,22.0,16.0,20.0,52.0,48.0
3534,38,15.0,18.0,18.0,21.0,5.0,21.0,42.0,57.0
3535,43,6.0,18.0,20.0,27.0,6.0,18.0,51.0,48.0
3536,39,0.0,20.0,23.0,20.0,7.0,28.0,53.0,46.0
3537,40,15.0,20.0,20.0,25.0,5.0,15.0,47.0,52.0
3538,46,4.0,15.0,17.0,32.0,6.0,23.0,41.0,58.0
3539,40,2.0,22.0,17.0,17.0,7.0,32.0,60.0,40.0
354,33,21.0,15.0,15.0,24.0,9.0,15.0,42.0,57.0
3540,41,9.0,14.0,24.0,17.0,9.0,24.0,60.0,39.0
3541,33,12.0,30.0,21.0,24.0,3.0,9.0,48.0,51.0
3542,46,6.0,17.0,30.0,10.0,15.0,19.0,56.0,43.0
3543,40,12.0,30.0,22.0,7.0,15.0,12.0,55.0,45.0
3544,37,18.0,24.0,21.0,13.0,5.0,16.0,51.0,48.0
3545,33,9.0,21.0,12.0,15.0,18.0,24.0,48.0,51.0
3546,40,7.0,22.0,20.0,22.0,20.0,7.0,60.0,40.0
3547,28,21.0,14.0,21.0,14.0,7.0,21.0,46.0,53.0
3548,42,7.0,21.0,19.0,19.0,21.0,11.0,57.0,42.0
3549,38,10.0,18.0,23.0,21.0,18.0,7.0,55.0,44.0
355,31,3.0,22.0,6.0,29.0,16.0,22.0,58.0,41.0
3550,33,12.0,3.0,30.0,33.0,9.0,12.0,51.0,48.0
3551,38,5.0,23.0,21.0,15.0,10.0,23.0,42.0,57.0
3552,44,9.0,20.0,20.0,18.0,9.0,22.0,45.0,54.0
3553,33,12.0,33.0,15.0,15.0,9.0,15.0,45.0,54.0
3554,44,18.0,15.0,13.0,22.0,15.0,13.0,56.0,43.0
3555,44,9.0,25.0,6.0,15.0,9.0,34.0,52.0,47.0
3556,36,13.0,8.0,22.0,19.0,11.0,25.0,47.0,52.0
3557,43,16.0,4.0,20.0,23.0,2.0,32.0,41.0,58.0
3558,43,9.0,20.0,37.0,18.0,6.0,6.0,53.0,46.0
3559,37,18.0,13.0,13.0,16.0,21.0,16.0,56.0,43.0
356,28,10.0,10.0,28.0,21.0,3.0,25.0,50.0,50.0
3560,35,11.0,17.0,25.0,28.0,2.0,14.0,34.0,65.0
3561,33,6.0,24.0,18.0,18.0,15.0,18.0,57.0,42.0
3562,35,11.0,28.0,22.0,11.0,8.0,17.0,62.0,37.0
3563,41,17.0,19.0,36.0,17.0,0.0,9.0,48.0,51.0
3564,39,12.0,28.0,20.0,17.0,12.0,7.0,41.0,58.0
3565,37,16.0,21.0,13.0,10.0,16.0,21.0,45.0,54.0
3566,31,6.0,22.0,22.0,29.0,6.0,12.0,58.0,41.0
3567,34,2.0,38.0,11.0,17.0,8.0,20.0,52.0,47.0
3568,38,7.0,28.0,13.0,31.0,10.0,7.0,52.0,47.0
3569,44,6.0,25.0,11.0,22.0,9.0,25.0,54.0,45.0
357,34,8.0,23.0,14.0,23.0,8.0,20.0,67.0,32.0
3570,48,10.0,22.0,14.0,27.0,14.0,10.0,52.0,47.0
3571,38,10.0,18.0,18.0,31.0,5.0,15.0,52.0,47.0
3572,39,12.0,12.0,17.0,25.0,7.0,23.0,58.0,41.0
3573,36,16.0,16.0,22.0,16.0,5.0,22.0,52.0,47.0
3574,37,5.0,29.0,18.0,16.0,8.0,21.0,43.0,56.0
3575,27,7.0,25.0,18.0,33.0,3.0,11.0,44.0,55.0
3576,47,17.0,14.0,17.0,21.0,8.0,21.0,44.0,55.0
3577,45,17.0,17.0,13.0,20.0,11.0,20.0,46.0,53.0
3578,38,5.0,18.0,21.0,23.0,10.0,21.0,52.0,47.0
3579,37,5.0,29.0,24.0,18.0,5.0,16.0,54.0,45.0
358,28,7.0,21.0,28.0,14.0,10.0,17.0,50.0,50.0
3580,33,15.0,24.0,15.0,21.0,6.0,18.0,51.0,48.0
3581,29,17.0,20.0,20.0,17.0,6.0,17.0,55.0,44.0
3582,42,11.0,19.0,21.0,11.0,14.0,21.0,54.0,45.0
3583,32,15.0,15.0,9.0,28.0,3.0,28.0,34.0,65.0
3584,33,15.0,27.0,15.0,21.0,3.0,18.0,54.0,45.0
3585,38,2.0,23.0,10.0,23.0,21.0,18.0,63.0,36.0
3586,37,8.0,18.0,24.0,21.0,8.0,18.0,54.0,45.0
3587,28,10.0,14.0,17.0,17.0,14.0,25.0,53.0,46.0
3588,35,14.0,11.0,20.0,22.0,8.0,22.0,51.0,48.0
3589,40,10.0,25.0,32.0,25.0,5.0,2.0,37.0,62.0
359,33,21.0,24.0,9.0,18.0,9.0,18.0,51.0,48.0
3590,42,2.0,14.0,21.0,33.0,11.0,16.0,50.0,50.0
3591,32,6.0,12.0,21.0,28.0,6.0,25.0,68.0,31.0
3592,33,18.0,27.0,18.0,24.0,9.0,3.0,36.0,63.0
3593,39,10.0,23.0,15.0,20.0,5.0,25.0,41.0,58.0
3594,43,16.0,27.0,6.0,18.0,18.0,11.0,46.0,53.0
3595,46,6.0,17.0,28.0,15.0,10.0,21.0,52.0,47.0
3596,37,13.0,24.0,21.0,13.0,13.0,13.0,56.0,43.0
3597,38,15.0,15.0,21.0,23.0,10.0,13.0,39.0,60.0
3598,40,10.0,22.0,12.0,27.0,15.0,12.0,52.0,47.0
3599,31,9.0,19.0,12.0,12.0,6.0,38.0,38.0,61.0
36,31,12.0,19.0,9.0,29.0,3.0,25.0,45.0,54.0
360,31,12.0,29.0,22.0,29.0,3.0,3.0,61.0,38.0
3600,39,10.0,12.0,20.0,23.0,12.0,20.0,48.0,51.0
3601,31,9.0,19.0,29.0,6.0,9.0,25.0,58.0,41.0
3602,38,2.0,28.0,23.0,18.0,18.0,7.0,57.0,42.0
3603,48,16.0,14.0,22.0,10.0,8.0,27.0,37.0,62.0
3604,39,15.0,12.0,28.0,20.0,12.0,10.0,51.0,48.0
3605,43,11.0,20.0,23.0,20.0,6.0,16.0,46.0,53.0
3606,36,11.0,16.0,19.0,13.0,13.0,25.0,50.0,50.0
3607,42,9.0,9.0,26.0,21.0,11.0,21.0,52.0,47.0
3608,33,15.0,24.0,21.0,9.0,9.0,21.0,54.0,45.0
3609,33,9.0,18.0,27.0,18.0,12.0,15.0,54.0,45.0
361,39,7.0,15.0,15.0,38.0,2.0,20.0,48.0,51.0
3610,36,2.0,11.0,19.0,22.0,19.0,25.0,55.0,44.0
3611,47,17.0,19.0,23.0,12.0,8.0,19.0,44.0,55.0
3612,40,12.0,22.0,20.0,20.0,5.0,20.0,55.0,45.0
3613,40,12.0,15.0,20.0,15.0,12.0,25.0,35.0,65.0
3614,38,2.0,34.0,5.0,26.0,15.0,15.0,55.0,44.0
3615,38,5.0,21.0,31.0,23.0,10.0,7.0,55.0,44.0
3616,30,6.0,20.0,23.0,26.0,0.0,23.0,46.0,53.0
3617,43,6.0,25.0,25.0,16.0,6.0,18.0,58.0,41.0
3618,29,27.0,20.0,20.0,6.0,10.0,13.0,41.0,58.0
3619,30,13.0,20.0,16.0,23.0,3.0,23.0,56.0,43.0
362,47,8.0,12.0,19.0,27.0,6.0,25.0,42.0,57.0
3620,48,8.0,4.0,25.0,25.0,10.0,27.0,39.0,60.0
3621,36,8.0,19.0,19.0,19.0,8.0,25.0,52.0,47.0
3622,49,12.0,18.0,22.0,18.0,18.0,10.0,51.0,48.0
3623,32,12.0,25.0,18.0,25.0,9.0,9.0,46.0,53.0
3624,35,11.0,17.0,28.0,20.0,2.0,20.0,45.0,54.0
3625,41,4.0,14.0,26.0,21.0,17.0,14.0,58.0,41.0
3626,35,0.0,25.0,25.0,22.0,2.0,22.0,65.0,34.0
3627,36,13.0,27.0,11.0,13.0,13.0,19.0,41.0,58.0
3628,30,0.0,23.0,16.0,33.0,10.0,16.0,60.0,40.0
3629,34,8.0,20.0,20.0,20.0,8.0,20.0,64.0,35.0
363,29,10.0,17.0,20.0,24.0,3.0,24.0,34.0,65.0
3630,33,9.0,18.0,24.0,21.0,3.0,24.0,63.0,36.0
3631,23,17.0,8.0,8.0,17.0,17.0,30.0,43.0,56.0
3632,37,5.0,24.0,10.0,35.0,13.0,10.0,70.0,29.0
3633,35,5.0,22.0,14.0,22.0,11.0,22.0,45.0,54.0
3634,44,11.0,15.0,22.0,18.0,9.0,22.0,45.0,54.0
3635,32,6.0,18.0,21.0,18.0,9.0,25.0,40.0,59.0
3636,47,8.0,29.0,6.0,25.0,10.0,19.0,53.0,46.0
3637,40,7.0,12.0,25.0,15.0,20.0,20.0,65.0,35.0
3638,41,7.0,17.0,21.0,12.0,14.0,26.0,46.0,53.0
3639,39,10.0,33.0,23.0,7.0,15.0,10.0,56.0,43.0
364,42,9.0,4.0,23.0,19.0,19.0,23.0,57.0,42.0
3640,38,18.0,21.0,26.0,5.0,10.0,18.0,52.0,47.0
3641,38,5.0,18.0,18.0,18.0,31.0,7.0,73.0,26.0
3642,25,8.0,24.0,16.0,16.0,4.0,32.0,40.0,60.0
3643,38,7.0,23.0,23.0,21.0,7.0,15.0,55.0,44.0
3644,38,18.0,18.0,18.0,7.0,10.0,26.0,52.0,47.0
3645,30,10.0,16.0,16.0,20.0,13.0,23.0,56.0,43.0
3646,41,9.0,9.0,21.0,21.0,14.0,21.0,48.0,51.0
3647,27,11.0,33.0,18.0,0.0,11.0,25.0,59.0,40.0
3648,41,7.0,26.0,14.0,29.0,17.0,4.0,56.0,43.0
3649,46,15.0,13.0,19.0,23.0,4.0,23.0,43.0,56.0
365,42,11.0,16.0,23.0,21.0,11.0,14.0,54.0,45.0
3650,53,7.0,13.0,20.0,28.0,16.0,13.0,62.0,37.0
3651,32,6.0,25.0,34.0,18.0,3.0,12.0,43.0,56.0
3652,35,17.0,25.0,17.0,25.0,2.0,11.0,34.0,65.0
3653,43,9.0,16.0,32.0,13.0,11.0,16.0,53.0,46.0
3654,52,9.0,13.0,23.0,28.0,7.0,17.0,40.0,59.0
3655,38,13.0,26.0,23.0,18.0,2.0,15.0,50.0,50.0
3656,26,11.0,26.0,15.0,11.0,7.0,26.0,53.0,46.0
3657,44,11.0,13.0,13.0,22.0,4.0,34.0,50.0,50.0
3658,40,5.0,27.0,22.0,15.0,15.0,15.0,57.0,42.0
3659,38,2.0,28.0,28.0,15.0,13.0,10.0,50.0,50.0
366,37,13.0,21.0,13.0,18.0,8.0,24.0,51.0,48.0
3660,32,6.0,28.0,31.0,21.0,6.0,6.0,59.0,40.0
3661,31,19.0,19.0,25.0,6.0,12.0,16.0,41.0,58.0
3662,28,10.0,14.0,21.0,28.0,7.0,17.0,35.0,64.0
3663,38,0.0,15.0,31.0,31.0,2.0,18.0,52.0,47.0
3664,37,8.0,18.0,21.0,27.0,8.0,16.0,54.0,45.0
3665,34,8.0,5.0,17.0,26.0,11.0,29.0,50.0,50.0
3666,36,11.0,30.0,8.0,11.0,13.0,25.0,41.0,58.0
3667,39,0.0,30.0,15.0,23.0,10.0,20.0,35.0,64.0
3668,44,6.0,22.0,22.0,13.0,6.0,27.0,45.0,54.0
3669,31,16.0,9.0,22.0,12.0,12.0,25.0,54.0,45.0
367,30,20.0,20.0,10.0,16.0,10.0,23.0,43.0,56.0
3670,37,27.0,8.0,16.0,16.0,13.0,18.0,51.0,48.0
3671,28,3.0,42.0,10.0,17.0,7.0,17.0,64.0,35.0
3672,57,12.0,22.0,8.0,24.0,12.0,19.0,45.0,54.0
3673,38,7.0,26.0,13.0,18.0,13.0,21.0,52.0,47.0
3674,34,14.0,17.0,29.0,14.0,8.0,14.0,41.0,58.0
3675,53,7.0,16.0,18.0,18.0,18.0,18.0,64.0,35.0
3676,48,6.0,16.0,31.0,18.0,8.0,18.0,60.0,39.0
3677,38,5.0,42.0,13.0,13.0,10.0,15.0,44.0,55.0
3678,33,15.0,15.0,18.0,36.0,3.0,12.0,45.0,54.0
3679,37,10.0,18.0,13.0,21.0,10.0,24.0,40.0,59.0
368,30,10.0,30.0,26.0,16.0,6.0,10.0,53.0,46.0
3680,34,20.0,20.0,26.0,11.0,8.0,11.0,50.0,50.0
3681,39,5.0,15.0,20.0,23.0,10.0,25.0,53.0,46.0
3682,30,10.0,10.0,30.0,13.0,20.0,16.0,56.0,43.0
3683,37,13.0,16.0,24.0,21.0,8.0,16.0,48.0,51.0
3684,38,10.0,26.0,18.0,15.0,10.0,18.0,42.0,57.0
3685,35,8.0,22.0,17.0,22.0,5.0,22.0,62.0,37.0
3686,35,17.0,20.0,11.0,14.0,17.0,20.0,45.0,54.0
3687,37,8.0,27.0,10.0,16.0,5.0,32.0,56.0,43.0
3688,49,4.0,24.0,8.0,30.0,10.0,22.0,48.0,51.0
3689,47,8.0,19.0,19.0,27.0,8.0,17.0,51.0,48.0
369,39,12.0,10.0,28.0,15.0,12.0,20.0,43.0,56.0
3690,44,6.0,20.0,11.0,29.0,15.0,15.0,61.0,38.0
3691,29,6.0,24.0,10.0,20.0,10.0,27.0,55.0,44.0
3692,36,0.0,22.0,30.0,22.0,0.0,25.0,52.0,47.0
3693,32,9.0,25.0,15.0,25.0,6.0,18.0,37.0,62.0
3694,33,9.0,24.0,18.0,21.0,9.0,18.0,51.0,48.0
3695,31,12.0,6.0,19.0,22.0,9.0,29.0,51.0,48.0
3696,34,17.0,5.0,35.0,11.0,5.0,23.0,44.0,55.0
3697,40,10.0,22.0,17.0,12.0,7.0,30.0,50.0,50.0
3698,42,9.0,23.0,16.0,19.0,9.0,21.0,61.0,38.0
3699,42,9.0,16.0,19.0,16.0,7.0,30.0,42.0,57.0
37,35,22.0,28.0,8.0,22.0,5.0,11.0,40.0,60.0
370,44,4.0,20.0,13.0,27.0,4.0,29.0,50.0,50.0
3700,42,4.0,28.0,28.0,14.0,7.0,16.0,59.0,40.0
3701,43,11.0,23.0,13.0,30.0,6.0,13.0,55.0,44.0
3702,37,10.0,10.0,29.0,24.0,10.0,13.0,54.0,45.0
3703,37,10.0,21.0,13.0,24.0,18.0,10.0,59.0,40.0
3704,43,9.0,13.0,16.0,20.0,6.0,32.0,58.0,41.0
3705,47,8.0,17.0,19.0,27.0,8.0,19.0,55.0,44.0
3706,32,12.0,31.0,12.0,9.0,21.0,12.0,50.0,50.0
3707,48,6.0,18.0,25.0,22.0,6.0,20.0,43.0,56.0
3708,35,28.0,14.0,17.0,14.0,11.0,14.0,40.0,60.0
3709,45,8.0,13.0,31.0,15.0,15.0,15.0,55.0,44.0
371,40,12.0,12.0,22.0,20.0,12.0,20.0,57.0,42.0
3710,37,13.0,16.0,18.0,27.0,8.0,16.0,35.0,64.0
3711,31,9.0,16.0,25.0,25.0,3.0,19.0,48.0,51.0
3712,46,4.0,19.0,19.0,26.0,10.0,19.0,52.0,47.0
3713,36,8.0,27.0,16.0,16.0,13.0,16.0,50.0,50.0
3714,27,11.0,22.0,14.0,22.0,11.0,18.0,40.0,59.0
3715,36,13.0,27.0,13.0,11.0,8.0,25.0,47.0,52.0
3716,33,12.0,24.0,18.0,15.0,6.0,24.0,30.0,69.0
3717,32,15.0,12.0,28.0,15.0,9.0,18.0,56.0,43.0
3718,42,4.0,19.0,28.0,19.0,14.0,14.0,66.0,33.0
3719,50,18.0,22.0,6.0,20.0,14.0,20.0,52.0,48.0
372,36,13.0,22.0,22.0,25.0,5.0,11.0,41.0,58.0
3720,27,11.0,22.0,11.0,25.0,3.0,25.0,40.0,59.0
3721,43,9.0,16.0,16.0,34.0,4.0,18.0,51.0,48.0
3722,41,9.0,14.0,29.0,19.0,12.0,14.0,46.0,53.0
3723,36,16.0,19.0,33.0,8.0,2.0,19.0,47.0,52.0
3724,38,5.0,23.0,15.0,18.0,13.0,23.0,60.0,39.0
3725,45,4.0,22.0,28.0,24.0,4.0,15.0,51.0,48.0
3726,31,6.0,16.0,35.0,12.0,9.0,19.0,45.0,54.0
3727,42,11.0,16.0,14.0,26.0,11.0,19.0,45.0,54.0
3728,50,8.0,18.0,28.0,24.0,2.0,20.0,52.0,48.0
3729,35,11.0,34.0,14.0,5.0,8.0,25.0,54.0,45.0
373,34,8.0,23.0,17.0,20.0,11.0,17.0,58.0,41.0
3730,38,7.0,15.0,21.0,21.0,7.0,26.0,44.0,55.0
3731,36,16.0,19.0,16.0,22.0,5.0,19.0,36.0,63.0
3732,44,9.0,6.0,27.0,22.0,13.0,20.0,63.0,36.0
3733,33,12.0,27.0,21.0,12.0,12.0,15.0,66.0,33.0
3734,43,16.0,16.0,16.0,23.0,9.0,18.0,55.0,44.0
3735,34,5.0,26.0,17.0,11.0,14.0,23.0,58.0,41.0
3736,35,5.0,8.0,25.0,28.0,8.0,22.0,51.0,48.0
3737,33,9.0,36.0,12.0,15.0,12.0,15.0,54.0,45.0
3738,32,6.0,25.0,18.0,18.0,9.0,21.0,62.0,37.0
3739,34,2.0,29.0,20.0,17.0,11.0,17.0,50.0,50.0
374,43,6.0,16.0,25.0,6.0,13.0,30.0,58.0,41.0
3740,26,7.0,15.0,11.0,26.0,19.0,19.0,76.0,23.0
3741,27,11.0,25.0,3.0,25.0,11.0,22.0,59.0,40.0
3742,42,7.0,21.0,26.0,21.0,11.0,11.0,54.0,45.0
3743,27,3.0,18.0,25.0,14.0,14.0,22.0,55.0,44.0
3744,37,8.0,21.0,18.0,13.0,10.0,27.0,54.0,45.0
3745,33,15.0,9.0,21.0,21.0,21.0,12.0,54.0,45.0
3746,35,14.0,31.0,17.0,11.0,5.0,20.0,57.0,42.0
3747,44,20.0,13.0,18.0,25.0,11.0,11.0,54.0,45.0
3748,41,9.0,34.0,9.0,12.0,7.0,26.0,46.0,53.0
3749,30,23.0,10.0,16.0,26.0,10.0,13.0,40.0,60.0
375,37,10.0,24.0,10.0,16.0,8.0,29.0,40.0,59.0
3750,39,10.0,23.0,17.0,20.0,5.0,23.0,30.0,69.0
3751,48,4.0,22.0,18.0,18.0,12.0,22.0,58.0,41.0
3752,42,9.0,23.0,26.0,14.0,11.0,14.0,54.0,45.0
3753,41,7.0,34.0,26.0,4.0,9.0,17.0,68.0,31.0
3754,36,8.0,27.0,25.0,22.0,2.0,13.0,44.0,55.0
3755,45,13.0,22.0,17.0,26.0,2.0,17.0,51.0,48.0
3756,36,19.0,19.0,25.0,8.0,11.0,16.0,41.0,58.0
3757,27,7.0,14.0,25.0,22.0,7.0,22.0,40.0,59.0
3758,49,12.0,18.0,32.0,14.0,12.0,10.0,36.0,63.0
3759,51,13.0,19.0,19.0,15.0,11.0,19.0,47.0,52.0
376,43,11.0,18.0,16.0,27.0,11.0,13.0,39.0,60.0
3760,34,14.0,11.0,20.0,29.0,5.0,17.0,47.0,52.0
3761,32,15.0,28.0,18.0,12.0,6.0,18.0,40.0,59.0
3762,33,3.0,9.0,15.0,42.0,15.0,15.0,57.0,42.0
3763,34,17.0,17.0,23.0,20.0,8.0,11.0,50.0,50.0
3764,36,8.0,16.0,22.0,27.0,0.0,25.0,38.0,61.0
3765,43,11.0,11.0,25.0,20.0,0.0,30.0,39.0,60.0
3766,36,8.0,22.0,16.0,11.0,16.0,25.0,44.0,55.0
3767,39,5.0,15.0,28.0,23.0,7.0,20.0,48.0,51.0
3768,44,4.0,20.0,29.0,13.0,13.0,18.0,61.0,38.0
3769,37,10.0,29.0,21.0,18.0,8.0,10.0,67.0,32.0
377,31,19.0,16.0,12.0,22.0,9.0,19.0,38.0,61.0
3770,32,12.0,15.0,25.0,25.0,3.0,18.0,18.0,81.0
3771,43,11.0,23.0,16.0,23.0,11.0,13.0,44.0,55.0
3772,39,5.0,23.0,12.0,23.0,10.0,25.0,46.0,53.0
3773,37,8.0,24.0,16.0,10.0,8.0,32.0,59.0,40.0
3774,28,14.0,10.0,28.0,17.0,7.0,21.0,42.0,57.0
3775,38,15.0,13.0,23.0,21.0,5.0,21.0,42.0,57.0
3776,33,15.0,21.0,18.0,18.0,12.0,15.0,39.0,60.0
3777,43,9.0,23.0,25.0,16.0,6.0,18.0,44.0,55.0
3778,34,8.0,20.0,32.0,23.0,2.0,11.0,47.0,52.0
3779,41,7.0,14.0,26.0,21.0,9.0,19.0,51.0,48.0
378,31,0.0,29.0,25.0,9.0,6.0,29.0,45.0,54.0
3780,26,11.0,23.0,7.0,19.0,3.0,34.0,50.0,50.0
3781,33,12.0,21.0,12.0,24.0,12.0,18.0,51.0,48.0
3782,46,6.0,26.0,19.0,23.0,6.0,17.0,43.0,56.0
3783,39,2.0,17.0,17.0,25.0,12.0,23.0,58.0,41.0
3784,32,15.0,3.0,21.0,21.0,21.0,15.0,53.0,46.0
3785,39,23.0,10.0,17.0,28.0,5.0,15.0,33.0,66.0
3786,35,14.0,14.0,17.0,28.0,11.0,14.0,37.0,62.0
3787,27,7.0,11.0,25.0,22.0,18.0,14.0,55.0,44.0
3788,34,8.0,14.0,23.0,20.0,8.0,23.0,52.0,47.0
3789,26,0.0,23.0,30.0,30.0,3.0,11.0,46.0,53.0
379,31,12.0,22.0,19.0,12.0,3.0,29.0,51.0,48.0
3790,32,6.0,25.0,21.0,28.0,0.0,18.0,56.0,43.0
3791,37,10.0,18.0,18.0,27.0,5.0,18.0,48.0,51.0
3792,30,0.0,36.0,13.0,20.0,13.0,16.0,53.0,46.0
3793,44,9.0,18.0,15.0,18.0,18.0,20.0,50.0,50.0
3794,27,14.0,18.0,22.0,3.0,11.0,29.0,44.0,55.0
3795,36,13.0,16.0,22.0,13.0,8.0,25.0,50.0,50.0
3796,37,10.0,18.0,24.0,18.0,8.0,18.0,54.0,45.0
3797,43,9.0,23.0,25.0,18.0,11.0,11.0,58.0,41.0
3798,35,11.0,25.0,28.0,14.0,8.0,11.0,48.0,51.0
3799,33,0.0,15.0,21.0,21.0,15.0,27.0,57.0,42.0
38,34,11.0,38.0,14.0,11.0,2.0,20.0,52.0,47.0
380,35,11.0,11.0,20.0,20.0,8.0,28.0,54.0,45.0
3800,34,14.0,23.0,14.0,20.0,8.0,17.0,50.0,50.0
3801,44,4.0,31.0,18.0,15.0,9.0,20.0,54.0,45.0
3802,43,4.0,20.0,20.0,27.0,6.0,18.0,58.0,41.0
3803,31,9.0,25.0,22.0,16.0,6.0,19.0,41.0,58.0
3804,46,15.0,13.0,8.0,32.0,10.0,19.0,32.0,67.0
3805,38,7.0,28.0,18.0,23.0,5.0,15.0,44.0,55.0
3806,27,18.0,18.0,25.0,18.0,3.0,14.0,40.0,59.0
3807,31,6.0,35.0,25.0,12.0,0.0,19.0,41.0,58.0
3808,30,6.0,16.0,26.0,26.0,6.0,16.0,43.0,56.0
3809,36,2.0,25.0,19.0,19.0,19.0,13.0,63.0,36.0
381,34,8.0,26.0,17.0,20.0,5.0,20.0,47.0,52.0
3810,36,0.0,30.0,22.0,16.0,19.0,11.0,44.0,55.0
3811,36,11.0,13.0,19.0,25.0,5.0,25.0,41.0,58.0
3812,35,14.0,14.0,17.0,22.0,14.0,17.0,37.0,62.0
3813,39,10.0,17.0,10.0,25.0,10.0,25.0,56.0,43.0
3814,43,9.0,18.0,13.0,16.0,16.0,25.0,48.0,51.0
3815,37,8.0,21.0,13.0,16.0,13.0,27.0,35.0,64.0
3816,37,13.0,13.0,16.0,29.0,13.0,13.0,40.0,59.0
3817,39,10.0,20.0,17.0,28.0,7.0,15.0,48.0,51.0
3818,38,13.0,23.0,23.0,13.0,5.0,21.0,44.0,55.0
3819,37,2.0,21.0,13.0,18.0,27.0,16.0,64.0,35.0
382,35,11.0,20.0,31.0,8.0,8.0,20.0,45.0,54.0
3820,33,12.0,15.0,18.0,24.0,9.0,21.0,48.0,51.0
3821,44,11.0,18.0,18.0,11.0,4.0,36.0,52.0,47.0
3822,41,7.0,12.0,24.0,9.0,21.0,24.0,58.0,41.0
3823,42,11.0,9.0,40.0,23.0,4.0,9.0,45.0,54.0
3824,29,13.0,24.0,13.0,24.0,6.0,17.0,41.0,58.0
3825,31,3.0,9.0,29.0,32.0,9.0,16.0,64.0,35.0
3826,33,0.0,18.0,15.0,18.0,15.0,33.0,45.0,54.0
3827,27,14.0,22.0,29.0,14.0,7.0,11.0,37.0,62.0
3828,38,13.0,21.0,10.0,10.0,23.0,21.0,47.0,52.0
3829,37,8.0,27.0,18.0,18.0,5.0,21.0,62.0,37.0
383,31,6.0,16.0,32.0,19.0,9.0,16.0,48.0,51.0
3830,40,17.0,10.0,22.0,22.0,15.0,12.0,37.0,62.0
3831,41,7.0,7.0,31.0,19.0,9.0,24.0,51.0,48.0
3832,32,6.0,12.0,18.0,28.0,21.0,12.0,56.0,43.0
3833,35,5.0,11.0,20.0,31.0,11.0,20.0,57.0,42.0
3834,41,9.0,21.0,21.0,14.0,19.0,12.0,51.0,48.0
3835,42,11.0,14.0,16.0,30.0,4.0,21.0,33.0,66.0
3836,43,11.0,25.0,13.0,25.0,11.0,11.0,34.0,65.0
3837,37,8.0,29.0,18.0,27.0,5.0,10.0,51.0,48.0
3838,46,8.0,17.0,21.0,15.0,21.0,15.0,60.0,39.0
3839,40,10.0,15.0,22.0,30.0,2.0,20.0,52.0,47.0
384,49,12.0,16.0,26.0,18.0,12.0,14.0,44.0,55.0
3840,42,9.0,26.0,19.0,19.0,7.0,19.0,59.0,40.0
3841,37,8.0,24.0,27.0,18.0,10.0,10.0,45.0,54.0
3842,36,11.0,25.0,25.0,19.0,8.0,11.0,47.0,52.0
3843,57,8.0,21.0,10.0,22.0,15.0,21.0,52.0,47.0
3844,37,13.0,18.0,24.0,16.0,16.0,10.0,43.0,56.0
3845,38,13.0,13.0,23.0,28.0,5.0,15.0,44.0,55.0
3846,37,16.0,24.0,10.0,18.0,8.0,21.0,40.0,59.0
3847,32,12.0,21.0,25.0,9.0,9.0,21.0,43.0,56.0
3848,38,10.0,15.0,23.0,21.0,0.0,28.0,47.0,52.0
3849,41,9.0,14.0,26.0,14.0,7.0,26.0,51.0,48.0
385,49,12.0,24.0,14.0,20.0,10.0,18.0,51.0,48.0
3850,44,4.0,25.0,22.0,20.0,4.0,22.0,56.0,43.0
3851,41,19.0,9.0,17.0,26.0,4.0,21.0,39.0,60.0
3852,33,15.0,15.0,24.0,9.0,12.0,24.0,42.0,57.0
3853,42,7.0,26.0,19.0,11.0,11.0,23.0,45.0,54.0
3854,37,10.0,18.0,10.0,13.0,5.0,40.0,51.0,48.0
3855,39,15.0,17.0,20.0,17.0,12.0,15.0,43.0,56.0
3856,35,2.0,11.0,34.0,14.0,17.0,20.0,68.0,31.0
