ip_id,sa_avg_freq_month,sa_avg_amt_month,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR
1598,2.91666666666667,6000.80059523809,35,8.0,25.0,22.0,5.0,5.0,31.0,54.0,45.0
1599,3.0,4872.525,30,6.0,20.0,16.0,26.0,10.0,20.0,60.0,40.0
16,3.5,4039.23,35,17.0,20.0,20.0,11.0,2.0,28.0,57.0,42.0
160,3.0,5913.05277777778,36,13.0,30.0,19.0,8.0,11.0,16.0,52.0,47.0
1600,3.09090909090909,5702.62045454545,34,11.0,20.0,14.0,20.0,5.0,26.0,50.0,50.0
1601,3.66666666666667,4454.98888888889,44,9.0,13.0,36.0,20.0,4.0,15.0,50.0,50.0
1602,3.54545454545455,4475.24253246753,39,12.0,25.0,17.0,20.0,12.0,10.0,61.0,38.0
1603,2.63636363636364,7745.34696969697,29,3.0,10.0,20.0,20.0,10.0,34.0,44.0,55.0
1604,3.41666666666667,5596.15972222222,41,9.0,14.0,17.0,14.0,14.0,29.0,65.0,34.0
1605,2.83333333333333,7247.3744047619,34,11.0,14.0,20.0,20.0,8.0,23.0,47.0,52.0
1606,2.81818181818182,5022.16666666667,31,6.0,16.0,25.0,16.0,12.0,22.0,48.0,51.0
1607,3.58333333333333,5835.95694444445,43,11.0,16.0,13.0,30.0,9.0,18.0,51.0,48.0
1608,3.75,4944.5376984127,45,6.0,31.0,17.0,26.0,4.0,13.0,42.0,57.0
1609,3.36363636363636,5148.49199134199,37,10.0,24.0,29.0,16.0,2.0,16.0,59.0,40.0
161,3.66666666666667,4721.36904761905,44,13.0,18.0,22.0,13.0,6.0,25.0,45.0,54.0
1610,3.4,5648.28611111111,34,11.0,14.0,11.0,26.0,11.0,23.0,61.0,38.0
1611,2.5,5255.62916666667,30,6.0,10.0,16.0,23.0,16.0,26.0,56.0,43.0
1612,3.4,5696.74166666667,34,14.0,14.0,26.0,14.0,14.0,14.0,52.0,47.0
1613,3.0,4932.96753246753,33,12.0,6.0,18.0,42.0,6.0,15.0,48.0,51.0
1614,3.63636363636364,6242.54242424242,40,10.0,12.0,22.0,30.0,10.0,15.0,55.0,45.0
1615,4.25,4894.225,51,11.0,17.0,15.0,21.0,15.0,17.0,60.0,39.0
1616,3.91666666666667,5307.49781746032,47,4.0,21.0,25.0,17.0,8.0,23.0,55.0,44.0
1617,2.81818181818182,6057.23636363636,31,0.0,19.0,9.0,19.0,29.0,22.0,64.0,35.0
1618,2.45454545454545,7134.77272727273,27,11.0,22.0,22.0,3.0,11.0,29.0,48.0,51.0
1619,3.27272727272727,4829.74545454545,36,16.0,22.0,19.0,13.0,5.0,22.0,52.0,47.0
162,2.9,5459.5580952381,29,6.0,20.0,31.0,20.0,6.0,13.0,37.0,62.0
1620,4.0,4871.7705026455,48,6.0,29.0,29.0,20.0,8.0,6.0,50.0,50.0
1621,3.54545454545455,5206.45562770563,39,7.0,30.0,12.0,28.0,7.0,12.0,61.0,38.0
1622,2.75,4238.66111111111,33,9.0,15.0,24.0,21.0,6.0,24.0,54.0,45.0
1623,4.25,5436.66220238095,51,11.0,21.0,11.0,21.0,7.0,25.0,43.0,56.0
1624,3.41666666666667,4065.93353174603,41,9.0,12.0,17.0,21.0,7.0,31.0,43.0,56.0
1625,3.72727272727273,4525.68181818182,41,12.0,19.0,19.0,24.0,17.0,7.0,53.0,46.0
1626,3.45454545454545,4833.10454545455,38,10.0,23.0,13.0,13.0,10.0,28.0,42.0,57.0
1627,3.81818181818182,5884.46212121212,42,9.0,19.0,28.0,26.0,7.0,9.0,45.0,54.0
1628,3.36363636363636,5712.30454545455,37,8.0,24.0,13.0,29.0,8.0,16.0,62.0,37.0
1629,3.33333333333333,4884.87361111111,40,12.0,12.0,17.0,30.0,10.0,17.0,47.0,52.0
163,3.54545454545455,5256.09696969697,39,10.0,12.0,20.0,17.0,12.0,25.0,61.0,38.0
1630,3.27272727272727,5338.84848484849,36,13.0,19.0,36.0,11.0,2.0,16.0,41.0,58.0
1631,3.09090909090909,5713.36904761905,34,11.0,20.0,23.0,20.0,2.0,20.0,32.0,67.0
1632,3.08333333333333,4635.13194444445,37,13.0,21.0,24.0,16.0,5.0,18.0,35.0,64.0
1633,4.25,5561.59516178266,51,9.0,11.0,21.0,23.0,9.0,23.0,58.0,41.0
1634,3.66666666666667,6562.22916666667,44,6.0,15.0,27.0,20.0,15.0,13.0,54.0,45.0
1635,3.27272727272727,4523.77272727273,36,8.0,16.0,30.0,16.0,8.0,19.0,50.0,50.0
1636,3.5,5355.12152777778,42,14.0,19.0,23.0,9.0,7.0,26.0,47.0,52.0
1637,3.08333333333333,4746.63055555556,37,8.0,18.0,10.0,18.0,13.0,29.0,64.0,35.0
1638,3.45454545454545,5111.08982683983,38,2.0,18.0,23.0,21.0,10.0,23.0,55.0,44.0
1639,3.8,4358.68571428571,38,5.0,10.0,21.0,18.0,18.0,26.0,55.0,44.0
164,2.91666666666667,5930.15277777778,35,8.0,22.0,17.0,22.0,2.0,25.0,57.0,42.0
1640,3.41666666666667,4742.41805555556,41,7.0,29.0,14.0,24.0,2.0,21.0,46.0,53.0
1641,2.91666666666667,4041.39027777778,35,11.0,20.0,20.0,14.0,11.0,22.0,42.0,57.0
1642,3.36363636363636,4545.49015151515,37,13.0,18.0,8.0,16.0,18.0,24.0,54.0,45.0
1643,2.91666666666667,4006.60555555556,35,5.0,28.0,17.0,14.0,14.0,20.0,51.0,48.0
1644,4.22222222222222,5189.72037037037,38,7.0,21.0,21.0,13.0,15.0,21.0,52.0,47.0
1645,4.27272727272727,6126.95768398269,47,17.0,25.0,12.0,21.0,14.0,8.0,46.0,53.0
1646,3.18181818181818,5368.29015151515,35,8.0,17.0,14.0,28.0,14.0,17.0,62.0,37.0
1647,3.0,4528.93055555556,36,11.0,25.0,19.0,19.0,5.0,19.0,55.0,44.0
1648,3.25,4200.50694444444,39,7.0,23.0,15.0,28.0,7.0,17.0,53.0,46.0
1649,3.91666666666667,5608.1623015873,47,19.0,19.0,19.0,14.0,6.0,21.0,53.0,46.0
165,2.83333333333333,4390.42301587302,34,14.0,26.0,20.0,14.0,5.0,17.0,50.0,50.0
1650,3.54545454545455,5079.59848484849,39,5.0,20.0,30.0,15.0,10.0,17.0,56.0,43.0
1651,3.5,4768.68690476191,42,9.0,26.0,19.0,26.0,4.0,14.0,50.0,50.0
1652,3.08333333333333,5380.16964285714,37,13.0,21.0,24.0,13.0,8.0,18.0,51.0,48.0
1653,3.0,3991.49166666667,36,16.0,13.0,19.0,19.0,11.0,19.0,50.0,50.0
1654,2.58333333333333,7000.11388888889,31,6.0,16.0,29.0,16.0,9.0,22.0,48.0,51.0
1655,3.11111111111111,4930.40740740741,28,17.0,14.0,25.0,17.0,7.0,17.0,57.0,42.0
1656,3.75,5075.31746031746,45,8.0,20.0,8.0,17.0,6.0,37.0,48.0,51.0
1657,3.25,5050.75138888889,39,15.0,20.0,17.0,20.0,7.0,17.0,51.0,48.0
1658,3.41666666666667,6510.82837301587,41,19.0,24.0,14.0,19.0,7.0,14.0,48.0,51.0
1659,2.90909090909091,5715.02272727273,32,3.0,18.0,15.0,37.0,9.0,15.0,56.0,43.0
166,3.83333333333333,5315.51527777778,46,6.0,23.0,28.0,17.0,6.0,17.0,54.0,45.0
1660,3.45454545454545,6545.02272727273,38,2.0,34.0,15.0,21.0,13.0,13.0,73.0,26.0
1661,3.09090909090909,5121.17121212121,34,8.0,23.0,23.0,23.0,2.0,17.0,41.0,58.0
1662,3.0,4820.25,36,11.0,16.0,19.0,11.0,8.0,33.0,50.0,50.0
1663,4.41666666666667,6339.80734126984,53,11.0,5.0,16.0,24.0,15.0,26.0,52.0,47.0
1664,3.58333333333333,6053.57291666667,43,16.0,18.0,25.0,13.0,9.0,16.0,44.0,55.0
1665,3.33333333333333,4553.90972222222,40,12.0,12.0,30.0,15.0,7.0,22.0,60.0,40.0
1666,2.36363636363636,4462.34090909091,26,11.0,11.0,26.0,19.0,11.0,19.0,57.0,42.0
1667,4.33333333333333,5275.16180555556,52,17.0,19.0,17.0,11.0,9.0,25.0,44.0,55.0
1668,3.75,5507.93055555555,45,15.0,22.0,17.0,26.0,0.0,17.0,40.0,60.0
1669,3.18181818181818,4587.50252525253,35,11.0,17.0,34.0,11.0,8.0,17.0,65.0,34.0
167,3.22222222222222,5286.3253968254,29,6.0,17.0,27.0,13.0,17.0,17.0,58.0,41.0
1670,3.1,5118.33666666667,31,12.0,22.0,19.0,25.0,9.0,9.0,48.0,51.0
1671,3.25,6292.64675925926,39,5.0,28.0,25.0,10.0,7.0,23.0,48.0,51.0
1672,3.16666666666667,4768.32142857143,38,10.0,21.0,13.0,26.0,2.0,26.0,47.0,52.0
1673,3.27272727272727,5455.03787878788,36,16.0,11.0,22.0,30.0,11.0,8.0,47.0,52.0
1674,4.36363636363636,4621.07402597403,48,10.0,8.0,16.0,33.0,12.0,18.0,41.0,58.0
1675,3.75,5239.86944444444,45,15.0,20.0,17.0,28.0,13.0,4.0,57.0,42.0
1676,3.33333333333333,4954.39166666667,40,15.0,12.0,27.0,27.0,7.0,10.0,42.0,57.0
1677,2.6,4949.19166666667,26,7.0,19.0,15.0,30.0,7.0,19.0,61.0,38.0
1678,3.09090909090909,6021.76515151515,34,5.0,20.0,20.0,17.0,11.0,23.0,50.0,50.0
1679,2.16666666666667,5515.1875,26,15.0,30.0,15.0,15.0,7.0,15.0,53.0,46.0
168,3.54545454545455,4703.29675324675,39,2.0,17.0,17.0,25.0,7.0,28.0,58.0,41.0
1680,2.81818181818182,5211.7696969697,31,9.0,9.0,22.0,16.0,12.0,29.0,54.0,45.0
1681,2.90909090909091,7495.01666666667,32,0.0,25.0,18.0,28.0,15.0,12.0,50.0,50.0
1682,3.08333333333333,4898.70972222222,37,10.0,16.0,13.0,27.0,13.0,18.0,59.0,40.0
1683,3.45454545454545,4829.77272727273,38,15.0,21.0,15.0,13.0,5.0,28.0,47.0,52.0
1684,2.8,5001.17166666667,28,10.0,10.0,7.0,42.0,3.0,25.0,39.0,60.0
1685,3.18181818181818,4913.78787878788,35,5.0,17.0,22.0,22.0,17.0,14.0,51.0,48.0
1686,2.83333333333333,4822.0,34,5.0,26.0,23.0,17.0,14.0,11.0,61.0,38.0
1687,4.41666666666667,5405.61031746032,53,11.0,22.0,30.0,9.0,7.0,18.0,62.0,37.0
1688,2.83333333333333,4014.45277777778,34,17.0,23.0,23.0,17.0,8.0,8.0,50.0,50.0
1689,3.41666666666667,4677.04027777778,41,4.0,31.0,17.0,17.0,7.0,21.0,51.0,48.0
169,3.58333333333333,6337.54444444444,43,6.0,16.0,20.0,20.0,6.0,27.0,53.0,46.0
1690,3.58333333333333,6806.18630952381,43,4.0,16.0,25.0,16.0,18.0,18.0,60.0,39.0
1691,3.4,6403.48916666667,34,5.0,29.0,17.0,11.0,5.0,29.0,50.0,50.0
1692,3.90909090909091,5929.02467532467,43,9.0,25.0,11.0,25.0,9.0,18.0,62.0,37.0
1693,3.0,4928.02708333333,36,11.0,16.0,19.0,16.0,11.0,25.0,50.0,50.0
1694,3.54545454545455,4966.53787878788,39,5.0,20.0,20.0,15.0,12.0,25.0,51.0,48.0
1695,2.81818181818182,5398.15303030303,31,22.0,19.0,32.0,12.0,3.0,9.0,54.0,45.0
1696,3.09090909090909,7516.29090909091,34,8.0,20.0,20.0,26.0,5.0,17.0,47.0,52.0
1697,3.7,4821.56833333333,37,13.0,2.0,21.0,27.0,8.0,27.0,59.0,40.0
1698,3.45454545454545,5029.520995671,38,5.0,23.0,10.0,31.0,7.0,21.0,68.0,31.0
1699,2.58333333333333,5037.13888888889,31,12.0,16.0,12.0,22.0,9.0,25.0,51.0,48.0
17,3.09090909090909,5927.61796536797,34,5.0,11.0,29.0,20.0,11.0,20.0,50.0,50.0
170,3.22222222222222,4668.64444444445,29,6.0,31.0,17.0,17.0,3.0,24.0,44.0,55.0
1700,3.09090909090909,4782.58636363636,34,2.0,29.0,14.0,20.0,5.0,26.0,50.0,50.0
1701,3.63636363636364,5167.54090909091,40,17.0,20.0,17.0,17.0,12.0,15.0,45.0,55.0
1702,3.25,5431.88333333333,39,12.0,23.0,7.0,25.0,10.0,20.0,43.0,56.0
1703,2.81818181818182,4324.82121212121,31,12.0,29.0,9.0,25.0,6.0,16.0,38.0,61.0
1704,3.08333333333333,4883.95277777778,37,10.0,16.0,27.0,13.0,8.0,24.0,43.0,56.0
1705,3.72727272727273,6307.62727272727,41,17.0,19.0,19.0,14.0,14.0,14.0,56.0,43.0
1706,3.83333333333333,4860.69285714286,46,2.0,15.0,26.0,21.0,8.0,26.0,60.0,39.0
1707,4.0,6115.09372294372,44,20.0,18.0,15.0,11.0,11.0,22.0,56.0,43.0
1708,3.72727272727273,5927.28614718615,41,7.0,12.0,12.0,29.0,12.0,26.0,58.0,41.0
1709,3.5,4163.75138888889,42,4.0,23.0,16.0,14.0,4.0,35.0,47.0,52.0
171,2.55555555555556,3751.7037037037,23,8.0,8.0,13.0,34.0,13.0,21.0,60.0,39.0
1710,2.33333333333333,3642.84583333333,28,7.0,21.0,42.0,7.0,10.0,10.0,42.0,57.0
1711,2.90909090909091,7027.92597402597,32,3.0,28.0,18.0,18.0,9.0,21.0,56.0,43.0
1712,4.0,4741.58928571429,48,4.0,16.0,18.0,29.0,10.0,20.0,54.0,45.0
1713,4.0,5119.14166666667,40,7.0,27.0,22.0,12.0,15.0,15.0,57.0,42.0
1714,3.0,5103.55595238095,36,5.0,36.0,16.0,11.0,11.0,19.0,55.0,44.0
1715,3.18181818181818,5581.95,35,2.0,17.0,25.0,22.0,11.0,20.0,51.0,48.0
1716,3.90909090909091,4443.39090909091,43,11.0,25.0,9.0,20.0,9.0,23.0,48.0,51.0
1717,2.54545454545455,4543.14848484848,28,10.0,21.0,28.0,7.0,3.0,28.0,64.0,35.0
1718,3.18181818181818,5556.06060606061,35,8.0,22.0,20.0,14.0,14.0,20.0,42.0,57.0
1719,3.08333333333333,5824.11111111111,37,5.0,27.0,13.0,24.0,10.0,18.0,54.0,45.0
172,3.5,4575.085,35,2.0,28.0,14.0,34.0,5.0,14.0,45.0,54.0
1720,3.16666666666667,4756.31388888889,38,5.0,26.0,13.0,23.0,10.0,21.0,44.0,55.0
1721,3.16666666666667,4748.85694444444,38,10.0,23.0,13.0,23.0,7.0,21.0,44.0,55.0
1722,3.36363636363636,4076.88896103896,37,8.0,16.0,10.0,29.0,10.0,24.0,54.0,45.0
1723,3.25,4827.59537037037,39,2.0,12.0,23.0,23.0,5.0,33.0,51.0,48.0
1724,3.33333333333333,4856.41785714286,40,10.0,27.0,25.0,17.0,7.0,12.0,57.0,42.0
1725,3.91666666666667,5327.79464285714,47,12.0,4.0,23.0,17.0,17.0,25.0,55.0,44.0
1726,3.25,4283.09097222222,39,12.0,10.0,17.0,28.0,10.0,20.0,43.0,56.0
1727,3.72727272727273,4625.76363636364,41,2.0,29.0,31.0,17.0,7.0,12.0,63.0,36.0
1728,3.58333333333333,4987.93611111111,43,9.0,32.0,11.0,13.0,9.0,23.0,58.0,41.0
1729,3.09090909090909,4232.31645021645,34,5.0,20.0,23.0,20.0,2.0,26.0,50.0,50.0
173,3.7,5636.23,37,2.0,21.0,16.0,32.0,13.0,13.0,59.0,40.0
1730,3.27272727272727,7851.52878787879,36,16.0,19.0,16.0,22.0,13.0,11.0,44.0,55.0
1731,3.09090909090909,5609.83181818182,34,2.0,23.0,20.0,5.0,17.0,29.0,67.0,32.0
1732,2.83333333333333,4983.51527777778,34,14.0,17.0,17.0,17.0,14.0,17.0,64.0,35.0
1733,2.18181818181818,5322.93181818182,24,4.0,20.0,29.0,25.0,12.0,8.0,58.0,41.0
1734,2.91666666666667,4011.36111111111,35,2.0,20.0,20.0,17.0,11.0,28.0,60.0,40.0
1735,2.91666666666667,6170.20753968254,35,17.0,8.0,22.0,20.0,5.0,25.0,45.0,54.0
1736,2.58333333333333,5379.55694444444,31,6.0,16.0,22.0,25.0,6.0,22.0,58.0,41.0
1737,3.0,7545.35833333333,30,20.0,20.0,26.0,16.0,3.0,13.0,43.0,56.0
1738,2.72727272727273,6225.54545454546,30,10.0,20.0,6.0,23.0,16.0,23.0,43.0,56.0
1739,2.75,4756.78472222222,33,9.0,12.0,54.0,12.0,3.0,9.0,42.0,57.0
174,3.54545454545455,4848.77727272727,39,12.0,20.0,30.0,17.0,7.0,10.0,46.0,53.0
1740,3.0,5878.29722222222,36,19.0,19.0,19.0,11.0,13.0,16.0,61.0,38.0
1741,3.3,5509.70666666667,33,12.0,18.0,18.0,27.0,12.0,12.0,48.0,51.0
1742,3.27272727272727,4699.23181818182,36,13.0,25.0,13.0,25.0,5.0,16.0,55.0,44.0
1743,2.9,5272.93333333333,29,6.0,24.0,24.0,27.0,3.0,13.0,44.0,55.0
1744,3.0,4035.58680555556,36,8.0,16.0,30.0,25.0,8.0,11.0,47.0,52.0
1745,3.58333333333333,4845.98888888889,43,4.0,25.0,16.0,23.0,6.0,23.0,51.0,48.0
1746,3.36363636363636,5498.13560606061,37,13.0,18.0,16.0,21.0,5.0,24.0,45.0,54.0
1747,3.1,4962.20666666667,31,9.0,9.0,22.0,19.0,19.0,19.0,61.0,38.0
1748,3.81818181818182,5771.31666666667,42,7.0,26.0,21.0,16.0,7.0,21.0,57.0,42.0
1749,3.75,6107.13194444445,45,13.0,22.0,8.0,26.0,8.0,20.0,40.0,60.0
175,4.08333333333333,6618.79728835979,49,2.0,16.0,32.0,18.0,16.0,14.0,65.0,34.0
1750,2.5,5244.09722222222,30,3.0,6.0,26.0,16.0,13.0,33.0,60.0,40.0
1751,2.5,5214.78472222222,30,3.0,26.0,16.0,16.0,10.0,26.0,70.0,30.0
1752,3.0,5086.51765873016,36,16.0,25.0,11.0,16.0,13.0,16.0,44.0,55.0
1753,3.27272727272727,3868.81818181818,36,5.0,19.0,16.0,25.0,11.0,22.0,61.0,38.0
1754,3.0,5679.42222222222,36,5.0,11.0,13.0,19.0,16.0,33.0,50.0,50.0
1755,3.91666666666667,5384.05535714286,47,12.0,19.0,19.0,21.0,4.0,23.0,44.0,55.0
1756,3.5,4491.34583333333,42,11.0,14.0,19.0,16.0,11.0,26.0,61.0,38.0
1757,3.16666666666667,6036.4,38,7.0,10.0,23.0,31.0,10.0,15.0,60.0,39.0
1758,3.72727272727273,4708.02077922078,41,14.0,24.0,14.0,14.0,9.0,21.0,36.0,63.0
1759,3.08333333333333,4722.47222222222,37,10.0,32.0,13.0,16.0,5.0,21.0,48.0,51.0
176,3.18181818181818,4786.81818181818,35,5.0,11.0,20.0,20.0,25.0,17.0,48.0,51.0
1760,2.81818181818182,4628.51666666667,31,6.0,32.0,12.0,16.0,9.0,22.0,45.0,54.0
1761,3.16666666666667,5353.63888888889,38,13.0,15.0,21.0,23.0,7.0,18.0,34.0,65.0
1762,3.0,3719.74545454545,33,12.0,33.0,15.0,18.0,12.0,9.0,54.0,45.0
1763,2.66666666666667,5094.68194444445,32,9.0,21.0,15.0,34.0,6.0,12.0,56.0,43.0
1764,3.27272727272727,6082.82878787879,36,8.0,11.0,36.0,19.0,13.0,11.0,50.0,50.0
1765,3.41666666666667,5451.05,41,9.0,9.0,31.0,21.0,12.0,14.0,48.0,51.0
1766,3.81818181818182,5761.92316017316,42,9.0,26.0,9.0,28.0,9.0,16.0,47.0,52.0
1767,3.08333333333333,5536.14722222222,37,10.0,16.0,37.0,13.0,8.0,13.0,48.0,51.0
1768,3.63636363636364,4320.68571428571,40,10.0,17.0,25.0,20.0,12.0,15.0,47.0,52.0
1769,3.33333333333333,4306.31944444444,40,12.0,20.0,25.0,15.0,10.0,17.0,32.0,67.0
177,3.81818181818182,4986.86850649351,42,14.0,14.0,19.0,14.0,16.0,21.0,52.0,47.0
1770,3.08333333333333,4778.75416666667,37,5.0,16.0,21.0,32.0,5.0,18.0,59.0,40.0
1771,3.91666666666667,5808.1,47,8.0,17.0,12.0,29.0,17.0,14.0,46.0,53.0
1772,2.90909090909091,5440.08874458875,32,9.0,18.0,18.0,21.0,9.0,21.0,43.0,56.0
1773,3.83333333333333,4878.86448412698,46,13.0,30.0,15.0,17.0,8.0,15.0,67.0,32.0
1774,3.0,4258.4303030303,33,15.0,24.0,21.0,18.0,9.0,12.0,48.0,51.0
1775,3.08333333333333,4344.9623015873,37,2.0,27.0,24.0,24.0,2.0,18.0,56.0,43.0
1776,3.6,5147.90666666667,36,2.0,16.0,25.0,22.0,22.0,11.0,52.0,47.0
1777,2.83333333333333,5052.35972222222,34,20.0,17.0,17.0,20.0,2.0,20.0,47.0,52.0
1778,3.5,5202.70972222222,42,9.0,19.0,21.0,11.0,11.0,26.0,54.0,45.0
1779,3.36363636363636,4135.93528138528,37,5.0,24.0,8.0,32.0,10.0,18.0,48.0,51.0
178,3.36363636363636,5502.5670995671,37,0.0,21.0,21.0,24.0,0.0,32.0,59.0,40.0
1780,2.81818181818182,3966.84632034632,31,9.0,6.0,19.0,16.0,12.0,35.0,54.0,45.0
1781,3.75,5198.1625,45,13.0,22.0,13.0,28.0,6.0,15.0,46.0,53.0
1782,4.36363636363636,4722.97077922078,48,10.0,25.0,18.0,10.0,10.0,25.0,47.0,52.0
1783,4.0,6233.37373737374,44,9.0,20.0,20.0,25.0,9.0,15.0,56.0,43.0
1784,3.16666666666667,4350.06944444444,38,10.0,31.0,15.0,15.0,13.0,13.0,44.0,55.0
1785,2.91666666666667,7869.55277777778,35,14.0,25.0,22.0,17.0,11.0,8.0,42.0,57.0
1786,3.91666666666667,5129.17817460317,47,10.0,29.0,10.0,19.0,8.0,21.0,51.0,48.0
1787,3.45454545454545,4898.28737373737,38,18.0,23.0,31.0,5.0,5.0,15.0,47.0,52.0
1788,3.33333333333333,6209.11388888889,40,10.0,20.0,22.0,22.0,12.0,12.0,60.0,40.0
1789,2.58333333333333,5791.52083333333,31,12.0,16.0,12.0,29.0,12.0,16.0,48.0,51.0
179,3.72727272727273,5568.11818181818,41,9.0,17.0,21.0,31.0,9.0,9.0,53.0,46.0
1790,3.5,5263.15972222222,42,7.0,19.0,16.0,42.0,7.0,7.0,42.0,57.0
1791,3.81818181818182,4697.73863636364,42,2.0,19.0,26.0,21.0,7.0,23.0,50.0,50.0
1792,2.91666666666667,4954.88611111111,35,11.0,14.0,14.0,14.0,25.0,20.0,54.0,45.0
1793,2.90909090909091,4838.26893939394,32,9.0,25.0,12.0,28.0,3.0,21.0,37.0,62.0
1794,3.90909090909091,4284.62424242424,43,16.0,23.0,23.0,9.0,6.0,20.0,41.0,58.0
1795,3.58333333333333,6894.43452380952,43,11.0,25.0,4.0,23.0,11.0,23.0,48.0,51.0
1796,3.91666666666667,5635.71111111111,47,10.0,19.0,23.0,12.0,8.0,25.0,40.0,59.0
1797,3.83333333333333,6343.98849206349,46,10.0,19.0,28.0,13.0,8.0,19.0,41.0,58.0
1798,3.72727272727273,5588.4538961039,41,17.0,9.0,9.0,26.0,14.0,21.0,43.0,56.0
1799,3.0,4194.3125,36,8.0,25.0,16.0,16.0,13.0,19.0,50.0,50.0
18,3.66666666666667,5033.3787037037,44,6.0,15.0,20.0,34.0,6.0,15.0,52.0,47.0
180,2.81818181818182,4784.94090909091,31,3.0,19.0,22.0,12.0,12.0,29.0,48.0,51.0
1800,2.72727272727273,5213.04545454546,30,6.0,20.0,26.0,13.0,13.0,20.0,66.0,33.0
1801,2.63636363636364,3554.47727272727,29,6.0,24.0,13.0,34.0,13.0,6.0,55.0,44.0
1802,2.83333333333333,4647.90277777778,34,14.0,29.0,2.0,17.0,11.0,23.0,64.0,35.0
1803,4.33333333333333,4940.82638888889,52,19.0,13.0,26.0,17.0,5.0,17.0,48.0,51.0
1804,3.41666666666667,6190.88194444444,41,9.0,12.0,17.0,26.0,12.0,21.0,48.0,51.0
1805,3.54545454545455,5999.16017316017,39,12.0,10.0,28.0,17.0,7.0,23.0,56.0,43.0
1806,4.16666666666667,4322.36011904762,50,10.0,26.0,18.0,20.0,16.0,10.0,50.0,50.0
1807,3.36363636363636,4700.26893939394,37,13.0,24.0,13.0,21.0,8.0,18.0,54.0,45.0
1808,2.81818181818182,5671.11363636364,31,3.0,32.0,22.0,9.0,16.0,16.0,58.0,41.0
1809,2.91666666666667,6336.16527777778,35,14.0,14.0,17.0,20.0,8.0,25.0,37.0,62.0
181,3.5,5653.91527777778,42,9.0,30.0,16.0,14.0,4.0,23.0,61.0,38.0
1810,3.33333333333333,6633.01686507937,40,15.0,17.0,12.0,25.0,10.0,20.0,60.0,40.0
1811,2.90909090909091,5121.27070707071,32,9.0,21.0,15.0,15.0,18.0,18.0,59.0,40.0
1812,3.72727272727273,7668.75,41,14.0,21.0,12.0,21.0,14.0,14.0,53.0,46.0
1813,4.0,6133.6132034632,44,4.0,22.0,20.0,29.0,9.0,13.0,61.0,38.0
1814,3.25,6257.09583333333,39,12.0,17.0,28.0,12.0,5.0,23.0,43.0,56.0
1815,3.66666666666667,5112.48842592593,44,6.0,20.0,18.0,25.0,4.0,25.0,54.0,45.0
1816,3.81818181818182,6365.53409090909,42,9.0,19.0,11.0,28.0,11.0,19.0,59.0,40.0
1817,2.66666666666667,3730.96944444444,32,6.0,12.0,40.0,18.0,3.0,18.0,62.0,37.0
1818,3.81818181818182,5450.29545454546,42,4.0,23.0,19.0,23.0,11.0,16.0,50.0,50.0
1819,4.7,5752.55777777778,47,8.0,21.0,23.0,14.0,12.0,19.0,61.0,38.0
182,4.1,5266.42952380952,41,12.0,29.0,14.0,19.0,4.0,19.0,39.0,60.0
1820,3.63636363636364,5866.92121212121,40,5.0,10.0,20.0,32.0,10.0,22.0,60.0,40.0
1821,3.09090909090909,5962.73484848485,34,11.0,11.0,17.0,20.0,8.0,29.0,64.0,35.0
1822,3.08333333333333,5688.53194444444,37,2.0,18.0,13.0,21.0,24.0,18.0,62.0,37.0
1823,3.41666666666667,4665.14226190476,41,2.0,26.0,12.0,29.0,7.0,21.0,73.0,26.0
1824,2.83333333333333,6035.83611111111,34,8.0,20.0,41.0,14.0,5.0,8.0,52.0,47.0
1825,2.66666666666667,5126.0,32,6.0,15.0,21.0,21.0,9.0,25.0,62.0,37.0
1826,2.54545454545455,5936.89393939394,28,7.0,28.0,17.0,14.0,10.0,21.0,75.0,25.0
1827,3.58333333333333,5628.9287037037,43,6.0,11.0,23.0,25.0,6.0,25.0,41.0,58.0
1828,3.0,5722.4803030303,33,12.0,12.0,30.0,24.0,12.0,9.0,63.0,36.0
1829,3.36363636363636,4999.0303030303,37,5.0,18.0,18.0,21.0,8.0,27.0,56.0,43.0
183,2.90909090909091,4634.77878787879,32,3.0,15.0,31.0,21.0,6.0,21.0,62.0,37.0
1830,2.91666666666667,6135.87916666667,35,11.0,17.0,14.0,25.0,8.0,22.0,48.0,51.0
1831,3.25,4673.04861111111,39,15.0,33.0,20.0,15.0,12.0,2.0,51.0,48.0
1832,3.41666666666667,4262.76805555556,41,7.0,24.0,12.0,21.0,2.0,31.0,36.0,63.0
1833,4.08333333333333,5158.43055555556,49,10.0,14.0,16.0,22.0,14.0,22.0,55.0,44.0
1834,3.41666666666667,5511.63888888889,41,21.0,21.0,9.0,17.0,0.0,29.0,48.0,51.0
1835,3.72727272727273,4251.9,41,12.0,21.0,9.0,19.0,9.0,26.0,46.0,53.0
1836,3.90909090909091,4317.74761904762,43,9.0,25.0,18.0,20.0,11.0,13.0,44.0,55.0
1837,3.33333333333333,4214.53888888889,40,10.0,25.0,15.0,17.0,12.0,20.0,60.0,40.0
1838,3.63636363636364,5594.57272727273,40,15.0,12.0,15.0,32.0,7.0,17.0,50.0,50.0
1839,3.08333333333333,4234.63888888889,37,13.0,13.0,27.0,13.0,8.0,24.0,56.0,43.0
