ip_id,label,brth_yr,act_strt_dt,no_of_dpnd_chl,cis_income,crn_bal,gnd_cd,mar_st_cd,ctf_tp_cd,ocp_cd,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cc_avg_freq_month,cc_avg_amt_month,sa_avg_freq_month,sa_avg_amt_month,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR
782,0.0,1981.0,2010-02-07,0.0,33970.0,500.0,2.0,4.0,6.0,1,3.0,10.0,12.0,6.0,3.0,0.0,10.0,3.0,2.0,0.0,11.0,0.0,3.0,15.0,6.0,6.0,8.91666666666667,5844.25770502646,3.54545454545455,5100.74848484849,39.0,17.0,10.0,20.0,25.0,7.0,17.0,41.0,58.0
783,0.0,1976.0,2014-02-20,0.0,38402.0,500.0,2.0,4.0,1.0,1,7.0,7.0,7.0,11.0,2.0,6.0,9.0,2.0,2.0,0.0,13.0,3.0,2.0,10.0,2.0,7.0,6.33333333333333,4953.58634559885,3.0833333333333304,4727.6428571428605,37.0,8.0,16.0,16.0,27.0,10.0,21.0,59.0,40.0
784,0.0,1976.0,2006-05-14,0.0,34673.0,500.0,1.0,1.0,1.0,4,2.0,10.0,12.0,5.0,6.0,2.0,12.0,4.0,5.0,1.0,12.0,3.0,3.0,8.0,3.0,9.0,8.08333333333333,4977.94286616162,3.5833333333333304,5545.718055555561,43.0,13.0,20.0,13.0,25.0,13.0,11.0,48.0,51.0
785,0.0,1974.0,2007-07-16,0.0,35927.0,500.0,2.0,1.0,1.0,6,10.0,9.0,13.0,6.0,2.0,5.0,8.0,5.0,5.0,0.0,9.0,1.0,1.0,13.0,4.0,4.0,7.91666666666667,4899.4813973064,3.6363636363636402,4670.14242424242,40.0,15.0,17.0,10.0,35.0,10.0,12.0,35.0,65.0
786,0.0,1983.0,2012-07-17,1.0,41259.0,500.0,1.0,2.0,4.0,11,8.0,7.0,14.0,8.0,1.0,1.0,9.0,4.0,4.0,0.0,4.0,0.0,2.0,9.0,4.0,15.0,8.91666666666667,4741.78667929293,3.45454545454545,4563.4696969697,38.0,7.0,23.0,21.0,13.0,13.0,21.0,52.0,47.0
787,0.0,1987.0,2011-11-21,0.0,45121.0,500.0,1.0,1.0,4.0,5,7.0,7.0,14.0,5.0,3.0,5.0,5.0,3.0,2.0,0.0,14.0,2.0,2.0,13.0,3.0,8.0,7.0,4919.78621031746,3.4166666666666696,6477.906944444449,41.0,4.0,24.0,24.0,17.0,4.0,24.0,43.0,56.0
788,0.0,1982.0,2010-01-23,0.0,41111.0,341870.0,1.0,4.0,3.0,12,6.0,10.0,8.0,9.0,4.0,4.0,12.0,4.0,3.0,0.0,8.0,0.0,3.0,10.0,6.0,5.0,7.58333333333333,4712.49517195767,3.0833333333333304,5224.027777777779,37.0,2.0,32.0,18.0,24.0,8.0,13.0,59.0,40.0
789,0.0,1981.0,2011-08-22,0.0,38049.0,201950.0,2.0,3.0,6.0,2,10.0,6.0,10.0,6.0,3.0,5.0,5.0,4.0,6.0,0.0,9.0,0.0,0.0,15.0,5.0,10.0,9.08333333333333,4921.65896164021,3.1666666666666696,5452.48611111111,38.0,21.0,23.0,15.0,15.0,5.0,18.0,50.0,50.0
790,0.0,1985.0,2013-10-01,0.0,42839.0,500.0,1.0,3.0,5.0,7,1.0,7.0,12.0,9.0,2.0,3.0,9.0,5.0,1.0,0.0,3.0,1.0,1.0,17.0,5.0,11.0,8.5,5099.89134199134,3.3333333333333304,5413.092592592589,30.0,13.0,26.0,16.0,20.0,16.0,6.0,53.0,46.0
791,0.0,1977.0,2010-09-27,0.0,38213.0,500.0,1.0,3.0,2.0,1,2.0,3.0,11.0,10.0,4.0,5.0,9.0,4.0,0.0,0.0,13.0,0.0,4.0,9.0,4.0,17.0,7.33333333333333,5325.78498376623,3.3333333333333304,5271.44166666667,40.0,7.0,22.0,20.0,20.0,10.0,20.0,50.0,50.0
792,0.0,1985.0,2009-07-23,0.0,41456.0,450259.0,1.0,2.0,1.0,8,7.0,6.0,16.0,5.0,1.0,3.0,12.0,5.0,2.0,0.0,8.0,1.0,1.0,15.0,3.0,7.0,9.83333333333333,5473.8708511396,3.45454545454545,4247.12662337662,38.0,15.0,23.0,21.0,10.0,7.0,21.0,50.0,50.0
793,0.0,1977.0,2009-02-04,0.0,42575.0,433358.0,1.0,3.0,1.0,7,8.0,6.0,7.0,11.0,7.0,7.0,8.0,5.0,3.0,0.0,9.0,1.0,2.0,13.0,3.0,10.0,8.33333333333333,5664.15689183502,4.72727272727273,4600.42803030303,52.0,9.0,17.0,23.0,19.0,13.0,17.0,55.0,44.0
794,0.0,1982.0,2009-12-14,0.0,37395.0,521589.0,1.0,2.0,5.0,9,7.0,9.0,9.0,7.0,1.0,4.0,8.0,4.0,8.0,0.0,9.0,1.0,2.0,11.0,4.0,12.0,8.0,5042.7964766714795,2.9166666666666696,5018.73055555556,35.0,5.0,31.0,22.0,17.0,2.0,20.0,51.0,48.0
795,0.0,1975.0,2006-02-21,0.0,40970.0,350186.0,1.0,1.0,4.0,6,8.0,10.0,10.0,8.0,3.0,4.0,8.0,2.0,10.0,0.0,10.0,0.0,2.0,13.0,5.0,7.0,8.33333333333333,5731.856499519,3.3333333333333304,5738.156944444439,40.0,15.0,15.0,17.0,20.0,10.0,22.0,50.0,50.0
796,0.0,1985.0,2008-01-02,0.0,41152.0,566560.0,2.0,4.0,3.0,9,5.0,8.0,8.0,7.0,8.0,6.0,12.0,1.0,2.0,0.0,9.0,0.0,3.0,11.0,4.0,15.0,8.25,5485.1196708384205,2.75,5921.30277777778,33.0,15.0,12.0,18.0,9.0,9.0,36.0,39.0,60.0
797,0.0,1976.0,2009-10-27,0.0,45995.0,440938.0,2.0,2.0,3.0,8,6.0,9.0,5.0,8.0,4.0,2.0,10.0,1.0,2.0,0.0,10.0,1.0,4.0,17.0,1.0,12.0,6.08333333333333,4989.14259259259,4.18181818181818,5369.450432900429,46.0,13.0,15.0,26.0,21.0,8.0,15.0,41.0,58.0
798,0.0,1981.0,2012-11-13,0.0,35347.0,171052.0,1.0,3.0,3.0,3,5.0,9.0,6.0,7.0,2.0,4.0,8.0,1.0,4.0,0.0,10.0,0.0,2.0,12.0,4.0,13.0,8.5,4892.09726037851,2.75,4990.5125,33.0,15.0,18.0,18.0,15.0,3.0,30.0,36.0,63.0
799,0.0,1980.0,2009-02-08,0.0,48255.0,607157.0,2.0,3.0,2.0,7,8.0,10.0,6.0,9.0,4.0,2.0,9.0,7.0,3.0,0.0,7.0,0.0,3.0,7.0,8.0,12.0,7.91666666666667,5913.13327991453,3.6,4941.613333333329,36.0,8.0,16.0,11.0,27.0,13.0,22.0,50.0,50.0
800,0.0,1975.0,2009-01-16,0.0,47861.0,1296911.0,1.0,2.0,5.0,9,3.0,7.0,15.0,7.0,6.0,1.0,10.0,1.0,1.0,0.0,7.0,0.0,1.0,13.0,8.0,13.0,6.58333333333333,5517.078634559879,4.25,5608.5,51.0,5.0,23.0,17.0,25.0,1.0,25.0,50.0,49.0
801,0.0,1980.0,2014-12-07,0.0,46166.0,500.0,1.0,2.0,1.0,2,4.0,5.0,11.0,6.0,1.0,5.0,16.0,4.0,2.0,0.0,6.0,1.0,2.0,14.0,8.0,8.0,7.25,4752.62628968254,2.18181818181818,6227.113636363641,24.0,8.0,12.0,20.0,25.0,4.0,29.0,41.0,58.0
802,0.0,1977.0,2012-07-31,0.0,46076.0,1020517.0,2.0,2.0,6.0,12,9.0,8.0,6.0,5.0,5.0,5.0,8.0,2.0,6.0,0.0,10.0,0.0,0.0,14.0,5.0,11.0,9.16666666666667,5457.68974867725,3.5,5557.445,35.0,14.0,14.0,17.0,22.0,11.0,20.0,54.0,45.0
803,0.0,1980.0,2007-02-23,0.0,40254.0,500.0,1.0,4.0,1.0,11,7.0,5.0,2.0,8.0,3.0,7.0,10.0,5.0,3.0,0.0,9.0,1.0,4.0,12.0,5.0,11.0,7.08333333333333,5396.40698653199,3.3,6705.14666666667,33.0,9.0,15.0,18.0,30.0,15.0,12.0,63.0,36.0
804,0.0,1978.0,2010-03-02,0.0,39672.0,500.0,2.0,3.0,4.0,8,7.0,4.0,10.0,4.0,1.0,2.0,12.0,5.0,5.0,0.0,13.0,1.0,1.0,9.0,2.0,15.0,9.0,5464.44573667074,2.6666666666666696,4658.74305555556,32.0,18.0,31.0,12.0,21.0,9.0,6.0,53.0,46.0
805,0.0,1980.0,2010-05-16,0.0,40712.0,195905.0,1.0,2.0,2.0,4,5.0,7.0,10.0,9.0,6.0,1.0,10.0,4.0,2.0,0.0,9.0,1.0,1.0,9.0,5.0,11.0,8.75,5087.1736952862,3.75,5539.83333333333,45.0,13.0,8.0,20.0,22.0,13.0,22.0,46.0,53.0
806,0.0,1981.0,2009-09-05,0.0,43097.0,500.0,1.0,2.0,3.0,4,11.0,5.0,6.0,10.0,1.0,3.0,10.0,3.0,1.0,0.0,8.0,2.0,0.0,13.0,8.0,12.0,7.16666666666667,4931.20628306878,3.81818181818182,5304.17954545455,42.0,11.0,23.0,11.0,16.0,11.0,23.0,54.0,45.0
807,0.0,1982.0,2012-02-03,0.0,47234.0,500.0,2.0,1.0,1.0,9,6.0,10.0,4.0,8.0,4.0,2.0,7.0,8.0,7.0,0.0,7.0,0.0,4.0,8.0,2.0,15.0,6.83333333333333,5066.6195767195795,3.3333333333333304,4366.76587301587,40.0,17.0,17.0,20.0,22.0,7.0,15.0,52.0,47.0
808,0.0,1986.0,2012-06-29,0.0,41224.0,500.0,1.0,3.0,4.0,4,9.0,9.0,12.0,9.0,4.0,1.0,11.0,2.0,4.0,0.0,12.0,2.0,1.0,10.0,3.0,8.0,8.08333333333333,4990.71093940781,2.45454545454545,4830.08484848485,27.0,25.0,7.0,11.0,7.0,22.0,25.0,29.0,70.0
809,0.0,1970.0,2013-04-30,0.0,40923.0,500.0,2.0,3.0,4.0,8,7.0,5.0,13.0,5.0,3.0,6.0,5.0,4.0,7.0,0.0,6.0,2.0,3.0,10.0,8.0,7.0,7.41666666666667,5051.62771164021,3.9,4220.335,39.0,2.0,10.0,28.0,20.0,7.0,30.0,35.0,64.0
810,0.0,1972.0,2011-12-24,0.0,38356.0,62670.0,1.0,4.0,3.0,8,7.0,14.0,4.0,4.0,6.0,6.0,4.0,4.0,1.0,0.0,15.0,1.0,2.0,10.0,4.0,10.0,6.91666666666667,5174.1325216450205,3.0,5218.7424242424295,33.0,18.0,15.0,21.0,15.0,3.0,27.0,33.0,66.0
811,0.0,1978.0,2013-05-19,1.0,44414.0,411650.0,2.0,3.0,2.0,9,9.0,10.0,9.0,5.0,1.0,5.0,10.0,7.0,6.0,0.0,11.0,1.0,3.0,10.0,4.0,9.0,8.33333333333333,5655.68449675325,2.7,4487.2,27.0,7.0,25.0,25.0,14.0,11.0,14.0,51.0,48.0
812,0.0,1973.0,2014-05-29,2.0,44713.0,500.0,1.0,1.0,1.0,11,4.0,7.0,7.0,12.0,2.0,6.0,6.0,8.0,6.0,0.0,17.0,0.0,1.0,8.0,7.0,8.0,8.25,5541.22396584897,3.6666666666666696,6556.30277777778,44.0,4.0,34.0,18.0,9.0,11.0,22.0,56.0,43.0
813,0.0,1986.0,2009-11-14,0.0,38171.0,315796.0,1.0,3.0,4.0,5,4.0,11.0,14.0,8.0,4.0,6.0,5.0,3.0,0.0,0.0,9.0,0.0,3.0,14.0,9.0,10.0,8.33333333333333,4890.8162127224605,3.25,5516.93472222222,39.0,12.0,20.0,17.0,17.0,12.0,17.0,51.0,48.0
814,0.0,1975.0,2011-07-20,0.0,35945.0,1391966.0,2.0,3.0,1.0,2,2.0,6.0,11.0,6.0,0.0,8.0,8.0,5.0,5.0,0.0,13.0,2.0,0.0,6.0,5.0,11.0,8.58333333333333,5382.45003607504,4.5,4689.392559523811,54.0,5.0,18.0,24.0,25.0,12.0,12.0,46.0,53.0
815,0.0,1982.0,2007-03-12,0.0,51215.0,500.0,2.0,4.0,4.0,12,10.0,11.0,6.0,9.0,0.0,4.0,7.0,2.0,6.0,0.0,12.0,0.0,1.0,5.0,5.0,14.0,8.91666666666667,4786.3029123654105,2.9166666666666696,4996.535317460321,35.0,11.0,25.0,14.0,22.0,11.0,14.0,48.0,51.0
816,0.0,1980.0,2016-08-16,0.0,44491.0,436695.0,2.0,4.0,3.0,8,8.0,12.0,7.0,5.0,1.0,6.0,6.0,6.0,2.0,0.0,8.0,0.0,2.0,12.0,6.0,9.0,9.58333333333333,5316.52965969216,2.90909090909091,5184.84393939394,32.0,15.0,9.0,28.0,12.0,12.0,21.0,46.0,53.0
817,0.0,1978.0,2009-07-31,0.0,42231.0,642181.0,1.0,1.0,3.0,11,7.0,7.0,11.0,6.0,5.0,3.0,9.0,5.0,4.0,1.0,10.0,1.0,3.0,7.0,6.0,12.0,8.08333333333333,5759.61167328042,3.18181818181818,5873.04545454545,35.0,8.0,20.0,25.0,20.0,11.0,14.0,40.0,60.0
818,0.0,1992.0,2006-09-13,0.0,35170.0,1834095.0,1.0,1.0,5.0,12,6.0,10.0,7.0,6.0,1.0,3.0,5.0,4.0,4.0,1.0,7.0,2.0,1.0,23.0,5.0,8.0,7.5,5254.13996813372,3.4166666666666696,6356.79583333333,41.0,4.0,36.0,12.0,19.0,2.0,24.0,48.0,51.0
819,0.0,1975.0,2011-11-15,0.0,38659.0,500.0,1.0,2.0,3.0,6,9.0,6.0,3.0,7.0,2.0,3.0,15.0,2.0,10.0,0.0,10.0,1.0,2.0,4.0,4.0,8.0,8.41666666666667,4949.99576719577,3.0,3956.3766233766205,33.0,9.0,12.0,21.0,24.0,6.0,27.0,57.0,42.0
820,0.0,1977.0,2012-03-01,0.0,44990.0,500.0,2.0,2.0,4.0,2,4.0,3.0,9.0,11.0,4.0,3.0,11.0,3.0,2.0,0.0,10.0,3.0,2.0,17.0,8.0,9.0,8.25,4863.92300368978,3.0833333333333304,3851.34801587302,37.0,10.0,27.0,8.0,8.0,21.0,24.0,45.0,54.0
821,0.0,1984.0,2008-08-21,0.0,43925.0,500.0,2.0,2.0,3.0,7,6.0,5.0,12.0,5.0,5.0,5.0,6.0,9.0,3.0,0.0,7.0,2.0,2.0,15.0,5.0,6.0,7.58333333333333,5246.39289021164,3.6666666666666696,3832.9492063492103,44.0,6.0,20.0,29.0,18.0,13.0,11.0,50.0,50.0
822,0.0,1975.0,2007-11-27,0.0,45469.0,500.0,2.0,2.0,2.0,3,7.0,10.0,15.0,3.0,1.0,4.0,9.0,4.0,7.0,0.0,9.0,0.0,2.0,10.0,3.0,5.0,8.58333333333333,4858.83556998557,3.0,4519.17824074074,36.0,13.0,13.0,22.0,19.0,11.0,19.0,55.0,44.0
823,0.0,1974.0,2012-02-18,1.0,45229.0,500.0,1.0,3.0,2.0,4,6.0,4.0,9.0,8.0,2.0,6.0,9.0,2.0,1.0,0.0,16.0,0.0,1.0,5.0,8.0,18.0,6.25,4619.08169191919,2.75,5508.08333333333,33.0,3.0,18.0,30.0,24.0,3.0,21.0,54.0,45.0
824,0.0,1984.0,2010-12-25,0.0,46707.0,500.0,1.0,1.0,3.0,2,5.0,13.0,15.0,5.0,2.0,2.0,11.0,4.0,1.0,0.0,6.0,0.0,2.0,12.0,7.0,10.0,8.18181818181818,4830.26011866921,3.3333333333333304,5835.42083333333,40.0,12.0,12.0,35.0,20.0,7.0,12.0,52.0,47.0
825,0.0,1984.0,2008-09-17,0.0,48643.0,500.0,1.0,1.0,4.0,9,8.0,6.0,8.0,8.0,2.0,6.0,10.0,6.0,5.0,0.0,8.0,2.0,3.0,11.0,2.0,11.0,8.0,5275.68339692715,3.1666666666666696,4844.223611111111,38.0,10.0,21.0,23.0,23.0,7.0,13.0,50.0,50.0
826,0.0,1978.0,2014-04-03,0.0,46387.0,500.0,1.0,2.0,4.0,3,4.0,5.0,10.0,8.0,4.0,6.0,7.0,2.0,3.0,1.0,7.0,0.0,1.0,14.0,4.0,14.0,8.75,6062.56480880231,3.18181818181818,6137.05757575758,35.0,5.0,20.0,28.0,11.0,22.0,11.0,57.0,42.0
827,0.0,1980.0,2012-04-29,0.0,45931.0,500.0,1.0,2.0,1.0,7,3.0,5.0,6.0,13.0,2.0,2.0,13.0,5.0,2.0,0.0,11.0,2.0,2.0,15.0,2.0,9.0,6.33333333333333,5163.17880291005,2.7272727272727297,5571.90151515152,30.0,3.0,13.0,26.0,20.0,16.0,20.0,60.0,40.0
828,0.0,1979.0,2006-08-19,0.0,39180.0,1070572.0,1.0,1.0,6.0,7,8.0,9.0,9.0,9.0,3.0,4.0,13.0,2.0,3.0,0.0,12.0,2.0,0.0,5.0,5.0,9.0,7.16666666666667,5200.279761904761,3.2727272727272703,5304.127272727271,36.0,2.0,33.0,13.0,19.0,5.0,25.0,61.0,38.0
829,0.0,1974.0,2007-03-21,0.0,48347.0,500.0,2.0,1.0,2.0,3,7.0,3.0,10.0,7.0,4.0,4.0,8.0,7.0,4.0,1.0,12.0,3.0,1.0,11.0,2.0,9.0,7.75,5138.04490740741,2.5,5954.16666666667,30.0,6.0,30.0,26.0,10.0,20.0,6.0,43.0,56.0
830,0.0,1977.0,2011-10-01,1.0,40874.0,500.0,2.0,2.0,3.0,12,5.0,7.0,7.0,10.0,4.0,8.0,8.0,2.0,4.0,0.0,1.0,1.0,2.0,14.0,7.0,13.0,5.75,6531.792568542571,3.75,5689.95734126984,45.0,4.0,22.0,22.0,24.0,6.0,20.0,37.0,62.0
831,0.0,1978.0,2006-12-22,0.0,42565.0,500.0,2.0,4.0,4.0,9,8.0,5.0,10.0,5.0,3.0,3.0,9.0,2.0,4.0,0.0,14.0,1.0,4.0,13.0,3.0,10.0,7.83333333333333,4908.637152777779,3.25,4852.05833333333,39.0,15.0,30.0,17.0,15.0,10.0,10.0,41.0,58.0
832,0.0,1984.0,2011-12-02,0.0,39340.0,500.0,2.0,4.0,4.0,4,2.0,5.0,10.0,7.0,6.0,3.0,6.0,6.0,2.0,0.0,12.0,0.0,3.0,14.0,6.0,12.0,9.66666666666667,4865.26089951715,3.09090909090909,4118.93181818182,34.0,5.0,20.0,11.0,17.0,20.0,23.0,50.0,50.0
833,0.0,1979.0,2007-04-03,0.0,41636.0,723003.0,2.0,4.0,2.0,9,9.0,7.0,8.0,9.0,3.0,5.0,4.0,2.0,4.0,1.0,19.0,1.0,2.0,10.0,3.0,9.0,8.0,4739.186805555561,3.45454545454545,6967.0487012987,38.0,7.0,23.0,18.0,21.0,5.0,23.0,50.0,50.0
834,0.0,1979.0,2008-05-18,0.0,47537.0,500.0,1.0,4.0,5.0,7,9.0,9.0,8.0,6.0,4.0,6.0,5.0,7.0,6.0,0.0,8.0,1.0,1.0,10.0,1.0,12.0,9.5,5745.077358140229,3.5,5015.190972222221,42.0,7.0,19.0,23.0,19.0,21.0,9.0,61.0,38.0
835,0.0,1984.0,2018-03-02,0.0,43291.0,500.0,2.0,3.0,5.0,9,7.0,11.0,10.0,9.0,5.0,2.0,9.0,3.0,4.0,1.0,13.0,1.0,0.0,10.0,2.0,7.0,7.83333333333333,5458.6145028582505,2.90909090909091,4695.17575757576,32.0,18.0,21.0,21.0,15.0,6.0,15.0,37.0,62.0
836,0.0,1980.0,2008-06-14,0.0,39164.0,500.0,1.0,4.0,4.0,7,6.0,5.0,7.0,9.0,2.0,4.0,5.0,4.0,3.0,1.0,17.0,0.0,3.0,8.0,8.0,12.0,7.75,5304.79185606061,2.8333333333333304,4712.68888888889,34.0,5.0,23.0,23.0,14.0,8.0,23.0,47.0,52.0
837,0.0,1981.0,2011-05-29,0.0,44168.0,500.0,2.0,3.0,4.0,3,7.0,7.0,7.0,7.0,4.0,3.0,9.0,7.0,4.0,0.0,10.0,0.0,1.0,15.0,2.0,8.0,9.41666666666667,6077.26528749029,3.2727272727272703,4979.028787878789,36.0,8.0,19.0,13.0,25.0,16.0,16.0,61.0,38.0
838,0.0,1977.0,2008-07-27,0.0,42166.0,279266.0,1.0,2.0,3.0,7,10.0,7.0,10.0,4.0,5.0,4.0,6.0,3.0,3.0,2.0,13.0,2.0,2.0,11.0,3.0,8.0,7.66666666666667,5319.64417794896,2.5,5996.33333333333,30.0,16.0,30.0,6.0,13.0,13.0,20.0,70.0,30.0
839,0.0,1978.0,2005-03-12,0.0,46946.0,138270.0,1.0,1.0,5.0,9,11.0,5.0,8.0,10.0,2.0,2.0,11.0,4.0,4.0,0.0,7.0,1.0,1.0,13.0,5.0,8.0,7.0,4718.91473063973,3.75,5248.07043650794,45.0,6.0,22.0,24.0,20.0,8.0,17.0,53.0,46.0
840,0.0,1980.0,2010-03-02,0.0,37923.0,500.0,1.0,1.0,2.0,4,4.0,5.0,4.0,8.0,3.0,4.0,11.0,5.0,4.0,0.0,5.0,3.0,3.0,11.0,3.0,16.0,7.0,6080.9546957672,3.3333333333333304,4854.19305555556,40.0,7.0,25.0,17.0,20.0,10.0,20.0,45.0,55.0
841,0.0,1975.0,2010-09-22,2.0,43703.0,1056401.0,2.0,1.0,2.0,3,6.0,8.0,8.0,3.0,3.0,3.0,7.0,5.0,6.0,0.0,8.0,0.0,0.0,11.0,8.0,11.0,8.5,5757.7156204906205,3.25,5698.16369047619,39.0,12.0,23.0,17.0,20.0,10.0,15.0,46.0,53.0
842,0.0,1981.0,2005-12-25,0.0,50078.0,19502.0,1.0,1.0,6.0,1,4.0,9.0,10.0,7.0,4.0,4.0,9.0,7.0,4.0,0.0,8.0,0.0,4.0,17.0,2.0,8.0,8.08333333333333,4981.55713083213,3.09090909090909,6205.33333333333,34.0,14.0,26.0,23.0,8.0,11.0,14.0,47.0,52.0
843,0.0,1983.0,2011-01-01,1.0,45345.0,954636.0,2.0,4.0,2.0,3,11.0,8.0,4.0,5.0,2.0,6.0,10.0,3.0,6.0,1.0,11.0,0.0,2.0,11.0,2.0,14.0,8.0,4472.78249065749,3.18181818181818,4672.48512396694,35.0,5.0,17.0,25.0,17.0,14.0,20.0,48.0,51.0
844,0.0,1980.0,2009-02-15,1.0,47386.0,544985.0,1.0,2.0,1.0,9,11.0,3.0,8.0,7.0,1.0,4.0,12.0,9.0,3.0,0.0,9.0,0.0,2.0,5.0,5.0,8.0,8.41666666666667,4782.87766053391,3.09090909090909,5375.48484848485,34.0,11.0,11.0,20.0,23.0,14.0,17.0,58.0,41.0
845,0.0,1981.0,2015-06-07,0.0,43386.0,500.0,1.0,4.0,2.0,1,6.0,4.0,9.0,12.0,4.0,1.0,11.0,6.0,4.0,1.0,10.0,2.0,1.0,13.0,3.0,10.0,8.08333333333333,5394.99145622896,3.0833333333333304,5086.11805555556,37.0,8.0,18.0,8.0,27.0,13.0,24.0,43.0,56.0
846,0.0,1993.0,2013-06-19,0.0,41110.0,500.0,2.0,1.0,5.0,12,10.0,8.0,10.0,5.0,3.0,1.0,7.0,3.0,0.0,0.0,5.0,0.0,3.0,8.0,11.0,13.0,8.41666666666667,5077.45052008177,2.5,4996.465277777779,30.0,20.0,20.0,13.0,16.0,6.0,23.0,50.0,50.0
847,0.0,1975.0,2011-04-28,0.0,42698.0,421459.0,1.0,1.0,4.0,4,7.0,8.0,10.0,6.0,3.0,3.0,8.0,7.0,2.0,0.0,7.0,1.0,3.0,14.0,8.0,5.0,7.5,6477.61967592593,2.81818181818182,5933.94090909091,31.0,6.0,22.0,25.0,12.0,12.0,19.0,67.0,32.0
848,0.0,1975.0,2018-01-11,0.0,46213.0,500.0,2.0,1.0,6.0,2,4.0,5.0,13.0,6.0,6.0,9.0,9.0,9.0,1.0,0.0,9.0,1.0,2.0,4.0,5.0,9.0,7.16666666666667,5463.634986772489,3.8333333333333304,5081.09854497354,46.0,6.0,19.0,26.0,23.0,8.0,15.0,56.0,43.0
849,0.0,1983.0,2008-09-10,2.0,45277.0,261975.0,1.0,4.0,4.0,9,9.0,10.0,10.0,3.0,3.0,1.0,6.0,4.0,4.0,1.0,11.0,5.0,3.0,10.0,9.0,11.0,8.33333333333333,5137.744423047,2.90909090909091,6614.31082251082,32.0,15.0,6.0,18.0,18.0,15.0,25.0,46.0,53.0
850,0.0,1980.0,2011-07-21,0.0,44567.0,291228.0,2.0,4.0,6.0,4,11.0,8.0,11.0,11.0,4.0,2.0,6.0,4.0,2.0,0.0,9.0,1.0,4.0,13.0,7.0,7.0,8.33333333333333,5286.49684042809,3.54545454545455,4960.27835497836,39.0,20.0,7.0,30.0,15.0,10.0,15.0,41.0,58.0
851,0.0,1979.0,2008-01-29,0.0,42249.0,500.0,2.0,2.0,3.0,5,4.0,4.0,20.0,5.0,0.0,7.0,11.0,2.0,4.0,1.0,12.0,0.0,0.0,10.0,9.0,7.0,7.91666666666667,4947.09474206349,4.77777777777778,6044.3849002849,43.0,9.0,11.0,18.0,20.0,4.0,34.0,51.0,48.0
852,0.0,1973.0,2013-07-26,0.0,41992.0,500.0,1.0,3.0,5.0,8,9.0,9.0,7.0,7.0,3.0,0.0,9.0,5.0,2.0,0.0,10.0,0.0,3.0,9.0,5.0,16.0,7.08333333333333,5802.13718434344,3.7272727272727297,5845.99458874459,41.0,21.0,19.0,14.0,12.0,2.0,29.0,43.0,56.0
853,0.0,1989.0,2008-12-21,0.0,36593.0,966838.0,1.0,2.0,1.0,12,6.0,12.0,8.0,6.0,3.0,8.0,10.0,0.0,7.0,1.0,8.0,0.0,2.0,6.0,2.0,15.0,6.83333333333333,5246.55932539683,2.45454545454545,5651.86796536797,27.0,0.0,40.0,14.0,22.0,3.0,18.0,44.0,55.0
854,0.0,1986.0,2013-09-13,0.0,50183.0,500.0,2.0,2.0,4.0,2,7.0,9.0,7.0,9.0,4.0,2.0,10.0,8.0,2.0,1.0,11.0,2.0,1.0,5.0,8.0,7.0,7.0,5036.57564102564,3.54545454545455,4845.10454545455,39.0,10.0,10.0,25.0,20.0,10.0,23.0,48.0,51.0
855,0.0,1974.0,2010-03-08,0.0,42532.0,607050.0,2.0,1.0,1.0,3,4.0,6.0,13.0,6.0,5.0,7.0,7.0,8.0,2.0,0.0,11.0,1.0,2.0,10.0,6.0,9.0,8.08333333333333,5047.617310929811,3.0,6736.79027777778,36.0,13.0,13.0,19.0,22.0,5.0,25.0,50.0,50.0
856,0.0,1984.0,2007-06-13,0.0,39863.0,222346.0,1.0,1.0,6.0,8,7.0,8.0,7.0,3.0,7.0,5.0,9.0,7.0,9.0,0.0,10.0,2.0,0.0,7.0,4.0,9.0,7.0,4739.0536465849,3.18181818181818,5133.666666666671,35.0,5.0,25.0,17.0,22.0,5.0,22.0,60.0,40.0
857,0.0,1990.0,2013-12-23,0.0,45080.0,500.0,2.0,2.0,2.0,5,6.0,6.0,11.0,8.0,2.0,2.0,6.0,3.0,3.0,0.0,8.0,1.0,5.0,12.0,10.0,11.0,7.5,4780.2523976023995,2.4166666666666696,5119.965277777779,29.0,6.0,20.0,13.0,27.0,13.0,17.0,62.0,37.0
858,0.0,1982.0,2010-03-25,2.0,39618.0,500.0,1.0,4.0,1.0,12,12.0,2.0,9.0,4.0,3.0,1.0,8.0,4.0,4.0,0.0,8.0,0.0,3.0,15.0,7.0,13.0,6.91666666666667,4558.78141534391,3.0,5681.21130952381,36.0,5.0,22.0,22.0,19.0,13.0,16.0,55.0,44.0
859,0.0,1981.0,2006-08-08,2.0,44654.0,500.0,1.0,4.0,2.0,3,9.0,7.0,12.0,9.0,3.0,4.0,6.0,2.0,3.0,0.0,12.0,0.0,2.0,11.0,4.0,8.0,6.75,5170.360055916311,3.3333333333333304,5375.960317460321,40.0,12.0,25.0,25.0,10.0,7.0,20.0,52.0,47.0
