ip_id,sa_avg_freq_month,sa_avg_amt_month,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cc_avg_freq_month,cc_avg_amt_month
2139,3.333333333,4514.631944,40,17,12,22,25,10,12,52,47,10,7,5,8,4,7,11,6,1,0,11,3,3,8,3,7,7.833333333,5725.252429
214,3,4613.452381,36,11,13,13,30,13,16,50,50,5,9,5,9,1,1,8,4,8,0,7,0,3,11,9,7,8.416666667,4782.242262
2140,3.833333333,5047.986111,46,10,13,17,32,10,15,50,50,5,7,10,5,1,7,6,6,5,1,11,2,1,8,9,9,7.75,5649.0007
2141,4.416666667,4702.196528,53,7,24,18,16,15,16,54,45,5,4,10,7,4,6,8,6,9,0,11,1,0,6,8,10,7.916666667,5902.197348
2142,3.25,4949.459921,39,10,23,17,17,10,20,64,35,8,11,9,10,1,3,7,6,5,1,5,0,1,14,7,12,8.333333333,4529.94112
2143,2.636363636,4779.242857,29,10,27,3,20,13,24,41,58,4,5,13,7,5,6,10,4,3,0,6,0,1,10,1,15,8.666666667,5158.071693
2144,3.166666667,3734.211574,38,21,18,28,15,2,13,47,52,12,8,6,9,1,3,9,7,4,0,10,1,2,9,9,8,8.166666667,5232.870437
2145,3.727272727,5674.897727,41,12,17,19,19,2,29,43,56,11,6,10,6,1,3,15,2,2,0,9,2,3,8,4,11,7.166666667,5544.142593
2146,3.454545455,3744.459091,38,15,23,18,18,2,21,42,57,6,10,9,5,1,4,10,3,6,1,11,3,2,9,6,9,7.916666667,5442.955556
2147,2.7,5823.583333,27,7,37,18,11,11,14,62,37,7,4,10,9,3,4,10,3,5,0,17,1,0,11,3,11,8.166666667,5988.371462
2148,3,5369.451389,36,19,19,25,19,2,13,33,66,14,7,6,6,4,1,8,5,3,0,11,2,2,13,1,10,7.416666667,5495.300926
2149,3.5,6724.703241,42,16,16,19,14,4,28,40,59,15,6,4,8,4,12,5,5,2,0,8,0,5,6,4,8,7.166666667,4793.113194
215,3.083333333,5322.732937,37,16,5,18,10,13,35,37,62,11,5,10,10,1,5,8,2,5,0,8,0,4,17,2,10,8.166666667,5539.280324
2150,2.833333333,5056.370833,34,11,11,29,20,8,17,52,47,7,5,6,4,2,8,9,2,2,0,7,0,4,13,9,8,8.5,4388.465079
2151,3.333333333,4948.740741,30,6,13,26,20,13,20,46,53,7,5,9,8,4,5,8,6,3,1,13,1,2,13,7,4,8,4843.78488
2152,3,4732.188333,30,13,13,23,30,6,13,56,43,14,6,10,4,2,5,5,6,2,1,11,2,0,8,6,17,8.25,5807.433962
2153,3.833333333,4157.552513,46,6,23,19,19,6,23,54,45,5,2,8,9,1,3,15,6,2,0,7,3,0,11,8,11,8.833333333,5614.926847
2154,4,5476.331944,48,10,20,27,8,16,16,62,37,12,8,9,5,2,6,12,4,2,0,7,2,2,12,2,9,7.833333333,4740.8246
2155,3.25,5380.53373,39,7,20,17,30,7,15,58,41,7,2,9,7,4,5,9,8,9,0,14,1,0,9,5,11,8.333333333,5853.827712
2156,3.083333333,6426.527381,37,13,13,18,24,2,27,45,54,3,8,10,10,1,3,9,4,0,0,5,0,2,11,7,15,8.5,5258.639911
2157,3.333333333,6119.576389,40,5,25,12,27,12,17,50,50,10,12,10,9,0,5,8,6,3,0,6,0,0,7,7,12,8.916666667,4994.826785
2158,3.333333333,5803.734127,40,7,25,20,22,5,20,47,52,10,3,13,5,1,8,6,10,2,1,7,1,2,10,8,7,6.666666667,5925.951389
2159,3,6369.64697,33,18,12,30,12,9,18,36,63,5,5,12,5,3,4,7,12,2,0,7,1,3,13,3,15,8.083333333,4898.90177
216,4.333333333,5887.743056,52,5,17,21,15,13,26,57,42,13,10,4,6,3,7,7,4,3,1,3,1,4,20,3,3,6.916666667,5065.272944
2160,2.818181818,7332.156061,31,9,25,9,16,12,25,54,45,8,3,13,5,4,2,8,6,9,1,6,0,4,11,7,10,8.083333333,5013.05
2161,4,4616.529167,48,18,22,14,27,8,8,43,56,5,6,7,13,0,3,3,9,1,0,14,1,1,14,7,6,8.916666667,4633.903809
2162,3.25,4534.703704,39,12,30,15,20,5,15,56,43,5,5,13,3,2,4,12,4,3,0,10,1,1,10,8,12,7.25,4836.000801
2163,3.583333333,4901.258333,43,16,13,16,18,16,18,51,48,14,9,19,9,2,3,5,1,2,0,3,1,1,11,3,10,6.416666667,4908.750694
2164,3.636363636,5562.310606,40,7,22,15,30,10,15,62,37,8,10,11,6,4,5,8,5,1,0,6,1,5,17,4,9,8.333333333,4570.859954
2165,3.25,4986.703373,39,17,15,20,23,10,12,46,53,4,8,10,4,7,4,13,5,2,0,10,1,5,9,7,10,8.25,5534.097009
2166,3.3,5644.678333,33,12,24,15,21,3,24,60,39,7,7,8,2,5,3,8,6,5,0,7,0,0,10,6,14,8.5,4227.891692
2167,3.8,5983.62,38,10,34,18,10,13,13,47,52,10,3,11,8,1,8,6,4,0,0,9,1,1,6,5,17,8.75,4906.029183
2168,3.111111111,4518.611111,28,3,7,32,32,7,17,35,64,7,6,6,8,2,3,11,1,6,0,7,3,3,18,8,7,8,4622.437269
2169,3.75,5677.676687,45,17,24,15,11,6,24,48,51,6,8,7,4,3,0,10,3,7,0,12,1,1,17,5,10,7.5,5208.129299
217,3.727272727,5826.771861,41,19,19,21,12,12,14,36,63,10,5,8,4,3,6,9,2,5,0,8,1,1,13,10,14,8.25,5823.863696
2170,2.583333333,6376.157738,31,9,22,32,9,9,16,54,45,8,8,9,9,5,2,6,6,4,0,12,1,0,14,4,8,8,6250.302616
2171,2.818181818,5283.336364,31,9,22,29,3,12,22,58,41,6,6,12,9,3,4,6,4,7,0,7,0,0,12,4,6,8.5,5612.823548
2172,3,6723.180556,36,11,27,13,22,11,13,44,55,8,5,11,10,1,5,12,6,2,1,8,2,6,5,6,6,6.583333333,5702.967328
2173,2.416666667,4934.494444,29,6,24,17,27,6,17,58,41,11,7,10,4,0,2,9,4,3,0,9,1,1,9,10,13,7.75,6616.992042
2174,3,4413.787879,33,12,15,27,12,6,27,42,57,12,4,10,6,4,3,10,7,5,0,5,1,1,11,5,10,7.416666667,5074.12338
2175,5.181818182,4690.634848,57,8,17,19,28,3,22,49,50,7,10,5,4,1,1,13,8,5,0,10,0,2,12,7,10,7.5,4455.460648
2176,2.545454545,4339.412121,28,10,17,21,17,7,25,42,57,4,6,7,10,4,4,8,4,4,0,10,0,1,14,4,10,6.833333333,5585.002041
2177,2.833333333,4892.27619,34,2,29,17,11,11,26,61,38,5,10,8,5,2,3,12,5,4,1,8,0,0,11,5,14,7.416666667,5738.961938
2178,3,5587.80303,33,12,18,33,3,15,18,51,48,6,7,5,8,5,1,9,0,3,0,11,0,2,13,6,15,8.75,4820.811706
2179,2.727272727,4597.869697,30,13,20,20,16,0,30,56,43,9,8,9,16,6,4,9,4,2,0,8,0,0,6,5,8,6.083333333,5654.38502
218,3.727272727,6374.713636,41,12,24,9,21,9,21,48,51,4,8,10,3,1,2,8,2,8,0,13,0,1,15,9,10,7,5231.166171
2180,2.636363636,4514.94697,29,0,34,20,13,6,24,51,48,6,5,8,2,5,3,10,3,9,0,7,0,4,11,2,12,8.5,4858.062852
2181,3.6,5579.373333,36,8,19,13,25,5,27,50,50,8,4,4,9,4,2,7,5,1,0,15,0,2,15,4,12,8.833333333,5260.621731
2182,3.166666667,4584.265278,38,10,21,23,18,10,15,50,50,10,6,12,12,3,4,13,3,6,0,7,3,2,8,3,4,8,4307.216138
2183,2.833333333,4958.493056,34,14,14,17,26,14,11,52,47,7,11,8,3,3,10,8,5,3,0,12,0,1,4,5,14,7.5,5724.736396
2184,3.666666667,5876.546429,44,13,15,15,22,9,22,50,50,9,7,10,7,4,7,10,3,5,0,3,0,2,8,6,10,9.416666667,5036.604652
2185,3.181818182,4496.166667,35,11,14,25,25,2,20,37,62,8,12,10,5,3,0,5,6,5,1,10,0,3,8,3,14,7.583333333,5263.008571
2186,2.8,5444.816667,28,10,10,25,21,10,21,57,42,13,10,8,10,4,8,10,5,2,0,8,0,0,5,4,8,7.25,5455.421886
2187,3.090909091,4951.280303,34,5,14,20,17,11,29,58,41,11,8,4,11,0,3,8,7,5,0,8,1,2,6,5,13,9,5396.556482
2188,3.666666667,6813.664683,44,4,13,27,20,13,20,45,54,3,6,9,5,3,3,9,8,6,0,4,2,2,14,9,11,7.833333333,4986.679709
2189,3.833333333,5575.639881,46,17,23,17,15,8,17,43,56,8,7,15,7,1,5,11,9,5,0,9,0,0,3,2,12,7.083333333,5573.766799
219,2.666666667,4323.756944,32,15,21,18,15,6,21,62,37,9,13,10,5,1,2,5,1,5,1,6,2,1,18,6,6,6.166666667,4355.155026
2190,4,4734.339394,44,11,15,18,18,11,25,50,50,16,7,7,9,3,4,4,3,3,0,9,3,3,10,8,8,8.083333333,5805.365673
2191,3.636363636,4123.788095,40,12,30,10,25,12,10,60,40,8,8,8,7,3,2,13,3,4,0,7,2,4,10,6,10,7.916666667,5272.153024
2192,3.083333333,4931.568056,37,10,21,16,18,16,16,48,51,9,10,14,5,2,3,6,4,3,0,5,4,2,12,8,10,8.083333333,5868.137028
2193,2.916666667,6957.283135,35,14,11,22,25,8,17,51,48,6,4,13,5,3,5,4,6,5,0,17,0,1,11,3,5,8.583333333,4729.236772
2194,3.333333333,4773.199405,40,10,22,25,15,10,17,45,55,4,8,10,11,3,0,4,4,5,0,15,0,5,8,3,9,8.583333333,5497.820699
2195,2.75,4809.111111,33,15,21,12,18,12,21,45,54,5,11,17,6,3,5,5,4,3,1,6,1,1,16,3,9,8,5113.256626
2196,2.583333333,5704.231944,31,9,19,22,9,9,29,51,48,7,8,5,4,6,1,9,6,4,0,7,0,1,11,3,15,8.5,5934.34019
2197,3.166666667,4665.5375,38,15,10,39,7,10,15,55,44,8,11,15,6,1,5,8,2,1,0,11,1,5,10,4,9,8.083333333,5722.950971
2198,3.3,4116.0125,33,9,21,30,12,18,9,60,39,10,7,9,7,2,1,10,7,5,0,15,1,1,7,6,4,9.416666667,5724.417497
2199,3.25,5263.020833,39,10,12,20,23,12,20,53,46,3,8,20,6,2,3,11,6,3,0,12,1,1,6,7,5,6.666666667,5576.587458
22,3.636363636,6574.654545,40,2,20,12,22,20,22,55,45,9,6,9,8,3,5,8,2,3,0,9,0,1,10,6,13,9.25,5711.452149
220,4,4914.455093,48,10,16,14,25,20,12,50,50,4,6,13,6,5,7,12,6,6,0,9,2,2,5,3,13,8.25,5350.075141
2200,3.454545455,5470.424242,38,2,39,10,26,0,21,34,65,9,5,7,9,2,2,6,6,3,1,10,2,2,9,11,14,8.166666667,4860.452414
2201,3,7298.332251,33,9,9,15,30,6,30,42,57,5,10,10,6,0,2,13,7,4,0,8,2,2,11,2,12,7.416666667,5173.600099
2202,2.333333333,4844.694444,28,10,28,14,28,0,17,46,53,9,6,9,5,5,4,11,4,5,0,11,0,2,9,2,11,6,4798.45
2203,3.166666667,5224.890278,38,13,23,13,15,10,23,42,57,11,2,7,9,2,4,15,6,2,0,7,2,0,12,3,11,7.333333333,5759.625809
2204,3,5551.085317,36,2,19,25,16,11,25,61,38,5,7,7,4,3,2,9,4,3,0,12,0,2,18,7,12,7.833333333,5532.782852
2205,2.666666667,5516.361111,32,12,18,18,9,6,34,46,53,4,10,4,6,2,4,9,5,2,0,11,3,3,14,5,11,7.666666667,5061.948247
2206,3.166666667,3860.538889,38,5,21,21,21,10,21,57,42,8,9,4,5,3,8,7,8,4,0,5,3,3,10,6,8,7.583333333,4787.18695
2207,3.333333333,5790.917262,40,12,35,15,20,2,15,45,55,9,8,10,7,3,4,11,4,2,0,10,0,1,11,4,7,8.75,5089.412573
2208,3.166666667,5026.876389,38,5,13,10,23,18,28,63,36,12,3,5,10,1,7,9,3,2,0,6,1,0,13,6,15,7.333333333,5310.638823
2209,2.833333333,6189.409722,34,2,35,14,14,11,20,52,47,5,10,13,7,0,4,7,4,2,1,8,1,1,12,8,11,7.5,4907.024496
221,2.6,4370.506667,26,11,19,30,23,3,11,57,42,5,10,6,7,3,3,10,2,5,0,8,2,2,15,9,10,8.083333333,5538.906316
2210,2.909090909,5380.007576,32,6,12,15,31,12,21,56,43,9,5,7,5,0,5,7,5,2,0,4,2,1,15,8,17,7,5404.071266
2211,3.272727273,5252.778788,36,5,25,19,19,13,16,61,38,10,3,10,8,1,3,11,2,3,1,8,1,2,8,6,15,6.583333333,5519.196212
2212,2.416666667,5753.506944,29,3,27,17,20,3,27,62,37,7,9,5,10,4,3,8,5,2,0,8,1,1,15,7,11,8,5011.194808
2213,3.083333333,4670.244444,37,13,24,13,27,10,10,40,59,4,6,8,7,2,4,8,7,1,1,6,1,2,18,7,11,7.666666667,5391.968188
2214,2.916666667,5695.620833,35,11,17,25,22,5,17,48,51,5,7,7,7,3,3,8,5,5,0,3,1,5,12,7,18,8,5277.477778
2215,4.5,5046.8375,54,7,20,22,27,12,9,42,57,5,8,5,7,2,2,10,3,6,1,9,0,4,13,7,11,7.666666667,5642.76756
2216,3.25,5115.920833,39,2,12,23,25,10,25,58,41,14,8,5,7,3,2,8,4,1,0,9,3,2,13,3,11,7,5062.048214
2217,3,5867.645833,36,8,19,27,25,2,16,44,55,11,5,6,11,4,6,5,5,2,0,11,0,2,20,4,1,6,5137.394598
2218,2.75,5449.208333,33,12,24,21,9,18,15,48,51,7,5,9,9,4,7,11,0,5,0,7,0,3,8,10,15,8.333333333,5204.588561
2219,3.454545455,4332.083333,38,7,15,15,23,7,28,52,47,7,7,8,11,1,2,7,2,2,0,19,0,1,4,7,10,8.5,5635.490416
222,3.166666667,5793.539881,38,7,31,13,15,10,21,50,50,8,2,11,6,2,5,6,5,3,1,11,4,1,10,6,15,8,4887.318417
2220,3.545454545,6064.444697,39,15,23,15,17,5,23,35,64,5,5,13,10,3,1,7,7,3,0,12,0,2,11,3,12,7.416666667,4807.52311
2221,3.333333333,3524.183333,40,10,22,12,22,12,20,52,47,4,10,11,12,1,6,6,5,3,1,9,0,1,12,1,12,7.333333333,4990.346083
2222,3.181818182,5775.5,35,5,17,25,14,8,28,54,45,10,4,11,6,3,2,13,10,2,0,6,0,3,6,4,15,7.5,5705.337004
2223,3.090909091,5894.583333,34,5,17,32,20,8,14,55,44,6,6,9,8,3,1,11,6,7,0,11,1,0,10,4,9,7.666666667,4911.605243
2224,3.333333333,4900.574603,40,10,30,10,12,10,27,57,42,7,7,8,8,2,2,12,4,2,1,11,2,0,13,6,10,7.916666667,5232.692905
2225,2.833333333,5796.430556,34,2,26,26,14,14,14,64,35,7,6,5,8,5,2,11,5,7,1,8,0,3,9,9,7,7.75,4262.461549
2226,4.25,5402.463763,51,21,21,19,15,3,17,41,58,9,6,11,3,2,4,11,4,4,0,6,0,1,7,8,13,8.666666667,6218.55
2227,3.636363636,5754.067424,40,10,17,27,12,10,22,50,50,5,6,5,11,3,8,12,4,5,0,5,1,2,7,3,17,7.75,6411.20506
2228,2.9,4351.596667,29,0,20,27,20,6,24,51,48,3,7,10,3,1,6,5,3,5,0,13,2,2,13,11,8,6.583333333,5744.47338
2229,4,4389.501082,44,6,22,27,25,4,13,56,43,9,6,2,6,4,9,9,3,2,0,13,1,2,13,7,7,6.833333333,4611.07037
223,3,4290.583829,36,5,25,19,19,8,22,52,47,6,7,8,8,4,6,7,7,2,0,8,0,0,9,8,11,8.833333333,5547.578686
2230,4.454545455,5573.012879,49,8,16,24,10,20,20,57,42,8,9,7,11,3,3,6,2,0,0,7,0,2,10,5,15,8.583333333,5480.615972
2231,3.583333333,5799.175,43,4,20,25,25,2,20,51,48,6,2,13,3,3,3,7,4,3,0,12,0,4,15,4,11,9.083333333,4897.669246
2232,3.090909091,5850.159091,34,11,17,17,17,11,23,55,44,3,4,10,7,2,4,8,2,3,0,13,0,2,15,4,15,8.833333333,5527.572872
2233,3.75,5571.1875,45,13,13,20,15,15,22,51,48,10,3,11,2,4,1,8,7,2,0,8,0,1,14,7,15,7.416666667,5830.153944
2234,3.416666667,4943.674603,41,12,26,21,14,17,7,46,53,8,3,8,8,1,5,8,6,4,0,11,0,2,12,4,12,9,5634.285342
2235,2.916666667,4115.868056,35,14,28,22,5,5,22,31,68,8,10,11,4,3,4,7,5,3,0,7,1,0,9,1,16,8.583333333,5284.344472
2236,3.166666667,6616.17381,38,13,23,23,15,10,13,50,50,9,6,8,7,3,2,8,8,1,0,6,2,4,14,1,15,9.333333333,5688.85006
2237,2.833333333,3921.431944,34,17,20,11,14,17,17,50,50,2,12,9,7,4,6,4,7,4,0,9,0,3,9,4,15,7.916666667,5464.103259
2238,3.333333333,3794.984722,40,15,15,27,12,2,27,47,52,11,7,14,8,3,2,8,3,7,1,5,0,2,6,5,11,7.5,5229.314438
2239,2.5,4963.241667,25,0,24,20,16,16,24,64,36,9,3,6,10,2,9,3,6,3,0,20,2,0,11,3,5,6.416666667,4772.560714
224,2.545454545,4682.834848,28,10,28,25,10,3,21,32,67,7,7,10,7,7,11,9,6,3,1,6,1,4,10,2,8,8.25,5896.042633
2240,3.090909091,6161.928788,34,17,20,11,14,8,26,55,44,10,5,4,8,3,2,5,10,4,1,7,3,1,12,9,9,7.75,5803.989744
2241,4.666666667,4651.926918,56,10,26,14,25,16,7,58,41,5,13,8,5,1,3,8,7,8,0,9,0,2,12,3,8,8.916666667,4642.146389
2242,3.333333333,4997.073611,40,5,12,30,25,10,17,47,52,2,9,10,12,3,2,6,4,8,0,11,0,2,10,7,7,9.5,5532.296936
2243,3.583333333,5735.719048,43,6,25,20,18,11,16,46,53,11,5,6,5,4,3,13,5,1,0,5,0,3,11,8,11,9.75,5555.325487
2244,2.75,5616.943056,33,6,15,27,27,9,15,54,45,8,2,7,7,4,3,9,7,2,0,8,0,0,15,7,11,8.75,5045.92037
2245,3.545454545,6161.509091,39,5,20,20,28,7,17,43,56,11,6,8,6,0,1,10,4,6,1,5,1,5,11,3,13,7.166666667,5964.797727
2246,3.166666667,4760.993056,38,10,15,21,13,5,34,50,50,16,2,6,6,8,2,11,4,3,0,10,1,0,6,3,15,7.166666667,4927.419312
2247,3.181818182,5417.377273,35,11,22,14,25,8,17,51,48,7,10,12,5,1,4,11,7,5,1,12,1,4,8,4,8,8.333333333,4925.179663
2248,3.166666667,5779.013889,38,7,21,21,21,0,28,44,55,7,10,12,8,2,5,15,5,1,0,12,0,5,7,1,5,6.583333333,5293.257143
2249,3.181818182,6149.19697,35,2,22,20,22,5,25,51,48,10,10,6,5,3,10,11,5,3,0,6,2,3,12,0,6,7.25,5453.025992
225,3.25,4468.293056,39,7,23,23,25,5,15,30,69,8,9,11,8,2,3,7,4,2,0,9,1,2,14,4,10,7.083333333,4891.542361
2250,3.083333333,5296.784722,37,13,10,16,16,2,40,59,40,5,6,15,5,0,2,13,3,4,0,9,0,1,20,3,6,7.166666667,5148.302615
2251,3.545454545,4479.390909,39,2,23,12,12,12,35,51,48,7,11,8,10,3,2,3,6,0,0,11,0,2,14,7,8,6.5,5418.370833
2252,3.25,4257.563889,39,12,20,12,20,10,23,53,46,11,3,6,11,4,2,7,4,4,0,11,3,2,13,2,12,7.916666667,5163.609722
2253,2.916666667,5120.630556,35,8,14,11,34,5,25,51,48,8,8,5,7,2,1,7,6,6,0,7,2,1,15,4,14,7.583333333,5298.642692
2254,3.75,5140.340278,45,8,24,20,20,6,20,55,44,6,6,9,3,3,3,12,5,8,0,6,0,1,11,7,11,8.833333333,5258.737727
2255,3.833333333,6132.081944,46,6,19,19,23,8,21,67,32,12,4,11,5,1,3,17,3,4,0,6,1,4,16,3,4,7.5,4621.072665
2256,2.5,4693.604167,30,13,33,16,20,3,13,33,66,3,7,11,6,8,2,8,7,1,1,10,2,2,12,5,8,6.666666667,5865.972024
2257,3,5846.990575,36,11,25,16,16,8,22,47,52,4,7,21,6,0,5,6,3,3,0,10,2,1,13,6,6,7.583333333,5477.356115
2258,2.833333333,5545.906944,34,5,23,8,26,14,20,50,50,4,5,7,9,4,0,6,13,6,0,14,1,0,10,5,9,7.583333333,5208.660434
2259,3.25,6264.95,39,5,17,17,23,10,25,41,58,5,7,8,6,6,8,7,5,6,0,3,0,3,11,3,15,6.583333333,4323.666802
226,3.083333333,4634.719246,37,8,5,29,18,5,32,43,56,6,2,8,3,5,3,9,5,6,0,10,0,2,12,12,13,8,5182.233628
2260,3.727272727,4545.638528,41,9,24,17,19,12,17,60,39,6,12,7,4,4,4,6,9,6,0,9,0,2,12,4,7,7.333333333,5258.697201
2261,2.818181818,5244.442641,31,9,16,25,29,6,12,45,54,6,9,5,3,3,4,10,4,2,0,13,1,3,10,9,12,7.333333333,5767.029067
2262,3,5236.459259,27,11,25,18,11,14,18,51,48,10,14,10,4,0,8,9,4,5,0,7,2,0,9,5,5,7,4842.675
2263,3.333333333,5146.598611,40,7,15,20,32,0,25,50,50,9,3,5,12,1,5,16,6,2,0,13,1,0,4,3,12,7.166666667,4989.767725
2264,3.333333333,4718,40,15,17,20,17,7,22,50,50,7,7,8,7,5,8,8,3,7,0,8,2,2,10,4,9,7.083333333,4892.927546
2265,3.166666667,3803.680952,38,15,23,15,26,0,18,36,63,7,5,7,9,3,3,8,7,5,0,7,1,2,16,3,13,8,4935.503592
2266,3,5425.155303,33,18,15,21,12,18,15,57,42,11,4,10,7,0,5,10,4,7,0,10,0,1,12,3,10,7.333333333,5029.795139
2267,3.363636364,5155.945455,37,8,16,8,24,16,27,54,45,9,11,5,9,4,8,9,1,5,0,5,1,2,14,10,6,8.25,4727.717617
2268,3.4,6653.052857,34,11,14,20,26,8,17,55,44,12,9,5,4,3,6,8,3,3,0,9,0,1,12,3,10,8.583333333,5464.786859
2269,2.833333333,5437.226389,34,11,14,14,32,8,17,64,35,3,7,6,8,2,3,3,7,2,0,8,0,8,12,8,13,6.583333333,4298.979067
227,3.363636364,4235.367424,37,2,24,16,32,10,13,56,43,7,9,8,4,3,0,12,8,4,0,7,0,2,7,6,11,8.5,4599.790383
2270,3.454545455,5488.84632,38,2,36,10,21,13,15,57,42,9,8,12,4,1,5,10,9,3,0,2,0,2,10,11,8,7.166666667,5264.948701
2271,3.083333333,5549.294444,37,18,8,16,18,2,35,51,48,4,13,10,8,8,2,6,5,2,0,8,1,4,8,4,10,7.5,5614.316154
2272,2.8,5472.000714,28,14,17,32,10,14,10,46,53,7,10,9,3,3,2,6,3,1,0,9,0,4,6,5,20,8.583333333,5022.796927
2273,3.416666667,5585.401389,41,7,24,21,19,14,12,53,46,6,10,11,16,1,4,8,4,3,0,11,0,1,6,4,8,7.416666667,4557.55386
2274,2.1,4922.275,21,9,28,19,9,14,19,66,33,4,9,6,8,2,5,9,5,3,0,14,0,3,12,5,10,7.916666667,4138.726566
2275,2.583333333,5019.159722,31,12,19,19,19,12,16,48,51,9,7,10,7,6,5,6,5,3,0,14,1,2,10,5,8,8.166666667,5393.556003
2276,3.5,5171.498016,42,4,21,21,19,7,26,66,33,10,9,8,2,1,4,10,5,2,0,15,1,4,11,4,11,8.083333333,4616.393254
2277,2.166666667,6233.479167,26,3,23,30,11,15,15,57,42,6,1,5,9,2,1,12,2,4,0,10,0,1,12,11,11,8.5,4923.468452
2278,2.833333333,5296.170635,34,2,23,11,26,5,29,47,52,14,6,6,6,2,3,6,5,5,0,11,0,2,9,4,11,8.666666667,6017.616378
2279,3.363636364,6479.813636,37,21,10,10,27,5,24,48,51,10,10,7,5,2,3,8,5,5,0,8,5,0,5,5,17,6.583333333,5362.083628
228,3,3849.744444,36,13,22,19,13,11,19,47,52,6,7,7,6,2,4,9,6,2,0,8,2,1,14,11,9,7.833333333,5895.996002
2280,3.416666667,6477.446528,41,7,31,19,21,7,12,56,43,5,3,6,6,2,3,11,6,3,0,12,0,3,10,6,18,7.75,5217.824167
2281,3.333333333,5360.054293,40,0,25,20,25,5,25,47,52,11,6,9,7,5,3,11,4,4,0,14,1,3,8,2,10,8.166666667,6043.646825
2282,3.454545455,5663.287879,38,10,2,34,21,10,21,47,52,5,11,5,7,0,3,8,7,3,0,14,2,5,10,7,7,7.083333333,5569.689049
2283,2.727272727,6605.540909,30,10,16,23,20,10,20,46,53,4,10,6,12,0,2,13,5,1,0,12,0,1,13,3,12,7.333333333,5210.81949
2284,2.727272727,5974.512987,30,23,20,26,13,0,16,30,70,9,6,8,9,2,7,8,4,1,1,10,2,2,8,3,13,6.916666667,4457.940867
2285,2.454545455,4031.545455,27,14,7,11,18,22,25,51,48,3,7,8,7,2,2,5,4,7,0,7,0,0,21,5,11,8.5,5460.722731
2286,3.272727273,5982.648485,36,16,25,13,25,11,8,41,58,11,8,10,5,4,6,7,3,4,0,6,1,6,8,4,11,7.833333333,5408.034782
2287,3.083333333,5603.105952,37,8,10,29,16,10,24,48,51,9,4,9,5,3,7,9,5,5,0,11,1,1,10,7,7,7.333333333,5989.305026
2288,2.916666667,5162.948611,35,8,25,20,20,5,20,51,48,7,6,11,8,4,6,5,7,4,0,8,1,3,13,1,15,8.25,5180.565694
2289,3.25,5878.183333,39,7,17,28,25,7,12,51,48,7,6,8,7,7,8,9,2,3,0,7,1,2,8,3,14,6.75,5417.599262
229,3.9,5098.730952,39,7,25,15,23,5,23,46,53,18,5,5,4,0,9,4,9,1,0,6,1,1,13,5,11,7.166666667,5637.463826
2290,4.4,4615.688095,44,6,18,25,25,6,18,40,59,7,7,10,9,1,2,11,0,4,0,9,0,4,9,3,10,8.5,5855.084241
2291,3.727272727,6090.610606,41,2,19,24,19,9,24,58,41,13,9,5,9,2,1,4,8,5,0,8,0,1,11,7,7,8.75,5618.785174
2292,3.272727273,5615.056061,36,11,19,16,25,13,13,63,36,8,4,6,6,2,7,9,7,5,0,6,1,4,16,3,9,9.5,5092.998176
2293,2.5,6152.388889,30,6,13,23,23,13,20,53,46,6,7,10,11,0,5,9,1,2,0,10,0,3,8,6,11,8.666666667,5439.659271
2294,3.818181818,4587.37987,42,7,21,26,21,7,16,45,54,6,4,4,9,6,2,4,3,4,0,11,1,0,18,11,5,8.583333333,4848.212792
2295,4.166666667,5460.124008,50,6,26,12,18,8,30,56,44,8,7,9,5,2,7,7,4,8,0,13,0,1,10,3,9,9.166666667,5564.650986
2296,3.272727273,5770.19697,36,8,25,13,13,16,22,44,55,5,8,6,9,4,4,6,10,5,0,12,1,7,10,2,11,8.333333333,5540.351831
2297,3.5,4328.866667,42,11,11,26,14,14,21,54,45,7,6,8,7,1,4,10,9,0,0,9,0,3,7,4,17,9.416666667,5366.671417
2298,3.666666667,4871.019841,44,6,11,18,13,9,40,45,54,4,14,11,6,1,3,9,7,3,0,8,1,0,14,7,4,6.75,5381.72687
2299,3.555555556,5864.181481,32,9,21,25,15,6,21,43,56,8,11,8,11,2,3,10,8,3,0,9,0,4,8,8,6,8.25,4325.774348
23,3,4064.243056,36,2,22,13,33,11,16,52,47,5,9,7,7,8,3,8,6,5,0,12,1,2,8,6,13,8.333333333,6266.983431
230,3.166666667,4900.676389,38,7,18,15,31,7,18,39,60,15,0,8,8,3,2,10,4,7,0,2,1,4,15,4,9,6.916666667,5234.37963
2300,2.9,4532.891667,29,13,31,10,13,13,17,62,37,6,5,10,5,2,6,8,3,0,0,8,0,2,12,10,17,7.5,4410.450673
2301,4.166666667,5383.151984,50,16,20,24,18,10,12,40,60,7,9,8,10,2,3,7,3,2,1,11,0,3,14,2,11,7.666666667,5304.927609
2302,3.416666667,5758.805556,41,12,29,19,14,4,19,53,46,9,5,9,8,2,3,13,6,3,0,11,0,1,11,3,9,7.75,5710.369688
2303,3.272727273,4585.075758,36,16,27,11,16,8,19,44,55,9,6,11,7,2,6,9,3,9,0,10,0,2,9,5,5,9.25,5086.076142
