ip_id,brth_yr,act_strt_dt,no_of_dpnd_chl,cis_income,crn_bal,gnd_cd,mar_st_cd,ctf_tp_cd,ocp_cd,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cc_avg_freq_month,cc_avg_amt_month,sa_avg_freq_month,sa_avg_amt_month,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR,label
1837,1982.0,2006-09-26,0.0,48948.0,500.0,2.0,1.0,6.0,9,3.0,9.0,7.0,11.0,3.0,5.0,11.0,6.0,4.0,0.0,6.0,1.0,2.0,7.0,5.0,12.0,7.33333333333333,5556.66448412698,3.3333333333333304,4214.53888888889,40.0,10.0,25.0,15.0,17.0,12.0,20.0,60.0,40.0,0.0
1838,1991.0,2008-01-12,0.0,43622.0,500.0,1.0,3.0,4.0,4,10.0,12.0,7.0,7.0,4.0,5.0,7.0,4.0,1.0,0.0,7.0,1.0,3.0,12.0,6.0,5.0,7.33333333333333,5168.519070512821,3.6363636363636402,5594.57272727273,40.0,15.0,12.0,15.0,32.0,7.0,17.0,50.0,50.0,0.0
1839,1982.0,2014-02-15,0.0,40426.0,500.0,2.0,4.0,2.0,7,8.0,7.0,13.0,1.0,4.0,1.0,10.0,3.0,3.0,0.0,12.0,2.0,2.0,14.0,4.0,10.0,7.58333333333333,5194.770418470421,3.0833333333333304,4234.63888888889,37.0,13.0,13.0,27.0,13.0,8.0,24.0,56.0,43.0,0.0
1840,1982.0,2012-07-07,0.0,45644.0,476345.0,1.0,4.0,5.0,11,9.0,5.0,6.0,10.0,3.0,6.0,10.0,6.0,5.0,1.0,5.0,2.0,1.0,12.0,4.0,7.0,7.33333333333333,5719.6704365079395,3.09090909090909,5117.10562770563,34.0,11.0,8.0,29.0,14.0,11.0,23.0,41.0,58.0,0.0
1841,1974.0,2007-12-22,0.0,49520.0,500.0,2.0,4.0,1.0,4,11.0,4.0,13.0,5.0,4.0,4.0,8.0,5.0,4.0,0.0,8.0,1.0,2.0,6.0,5.0,11.0,7.16666666666667,5176.113747595,2.75,5996.00277777778,33.0,9.0,6.0,15.0,24.0,6.0,39.0,54.0,45.0,0.0
1842,1978.0,2010-08-21,0.0,41211.0,384887.0,2.0,3.0,3.0,2,5.0,10.0,12.0,3.0,8.0,5.0,12.0,1.0,2.0,0.0,11.0,0.0,2.0,8.0,6.0,13.0,8.16666666666667,4922.42234848485,2.5833333333333304,5820.4513888888905,31.0,3.0,22.0,29.0,16.0,19.0,9.0,58.0,41.0,0.0
1843,1976.0,2011-03-01,0.0,42993.0,238150.0,2.0,4.0,1.0,9,6.0,8.0,8.0,4.0,2.0,7.0,6.0,4.0,5.0,0.0,11.0,0.0,3.0,11.0,5.0,12.0,9.25,5226.70665746291,3.2727272727272703,4460.113636363641,36.0,11.0,16.0,19.0,33.0,13.0,5.0,47.0,52.0,0.0
1844,1971.0,2010-03-31,0.0,46574.0,500.0,2.0,1.0,1.0,8,2.0,4.0,10.0,6.0,3.0,7.0,11.0,9.0,3.0,0.0,9.0,1.0,3.0,14.0,3.0,9.0,7.33333333333333,5603.0660714285705,3.5833333333333304,6036.54027777778,43.0,9.0,27.0,11.0,23.0,4.0,23.0,44.0,55.0,0.0
1845,1981.0,2008-06-26,2.0,41520.0,586650.0,2.0,4.0,1.0,12,6.0,5.0,10.0,7.0,3.0,4.0,5.0,7.0,1.0,0.0,14.0,2.0,3.0,15.0,5.0,5.0,7.41666666666667,5315.07082315832,3.6666666666666696,5158.19027777778,44.0,13.0,15.0,15.0,20.0,13.0,20.0,54.0,45.0,0.0
1846,1977.0,2004-10-07,0.0,43619.0,288098.0,2.0,1.0,1.0,11,6.0,7.0,9.0,4.0,4.0,3.0,7.0,4.0,7.0,0.0,11.0,0.0,4.0,14.0,6.0,8.0,9.41666666666667,5170.75845004668,4.16666666666667,5076.0446428571395,50.0,8.0,18.0,12.0,20.0,18.0,24.0,42.0,58.0,0.0
1847,1977.0,2010-11-07,0.0,33893.0,494893.0,2.0,2.0,4.0,7,4.0,6.0,12.0,8.0,3.0,5.0,7.0,5.0,4.0,0.0,9.0,0.0,5.0,15.0,4.0,9.0,8.0,4442.89801587302,2.8333333333333304,6297.49027777778,34.0,2.0,23.0,23.0,14.0,5.0,29.0,50.0,50.0,0.0
1848,1978.0,2010-01-08,0.0,42469.0,352897.0,2.0,2.0,3.0,11,8.0,8.0,10.0,10.0,3.0,7.0,7.0,4.0,3.0,0.0,7.0,0.0,3.0,9.0,4.0,9.0,8.91666666666667,5639.41353496041,3.1666666666666696,6320.2048611111095,38.0,7.0,18.0,28.0,13.0,5.0,26.0,52.0,47.0,0.0
1849,1982.0,2009-03-04,0.0,40219.0,500.0,2.0,4.0,3.0,7,6.0,11.0,10.0,6.0,2.0,3.0,12.0,5.0,4.0,0.0,12.0,1.0,3.0,8.0,4.0,7.0,7.5,5244.75587121212,4.91666666666667,5254.22450396825,59.0,11.0,10.0,20.0,20.0,13.0,23.0,45.0,54.0,0.0
1850,1983.0,2007-11-01,0.0,44209.0,500.0,2.0,2.0,3.0,8,9.0,10.0,3.0,5.0,5.0,7.0,7.0,7.0,2.0,0.0,6.0,0.0,1.0,6.0,14.0,11.0,6.41666666666667,5306.49047619048,3.6363636363636402,5078.71818181818,40.0,10.0,12.0,12.0,20.0,17.0,27.0,62.0,37.0,0.0
1851,1979.0,2011-01-11,1.0,45298.0,783189.0,1.0,1.0,4.0,4,8.0,7.0,9.0,7.0,4.0,4.0,8.0,6.0,6.0,0.0,8.0,0.0,2.0,7.0,7.0,9.0,9.33333333333333,5404.610347060349,2.7272727272727297,6098.31818181818,30.0,10.0,23.0,16.0,20.0,10.0,20.0,46.0,53.0,0.0
1852,1974.0,2011-06-04,2.0,44073.0,624584.0,2.0,2.0,2.0,8,7.0,4.0,10.0,8.0,2.0,3.0,4.0,6.0,4.0,0.0,15.0,3.0,2.0,8.0,4.0,10.0,6.83333333333333,5486.86964285714,3.6666666666666696,5516.76666666667,44.0,9.0,25.0,20.0,13.0,15.0,15.0,63.0,36.0,0.0
1853,1979.0,2008-06-03,0.0,42501.0,445073.0,1.0,2.0,6.0,1,8.0,4.0,7.0,11.0,4.0,10.0,6.0,6.0,2.0,0.0,8.0,1.0,5.0,8.0,6.0,11.0,8.08333333333333,5523.56311558812,3.0833333333333304,5952.822619047621,37.0,16.0,21.0,13.0,18.0,2.0,27.0,48.0,51.0,0.0
1854,1986.0,2011-01-09,1.0,42930.0,500.0,2.0,1.0,1.0,6,7.0,6.0,8.0,4.0,5.0,2.0,6.0,7.0,1.0,1.0,6.0,0.0,2.0,11.0,13.0,15.0,7.75,5070.75367063492,3.3333333333333304,4378.21706349206,40.0,12.0,15.0,15.0,25.0,10.0,22.0,47.0,52.0,0.0
1855,1976.0,2016-03-12,0.0,43074.0,235724.0,1.0,1.0,1.0,9,6.0,8.0,7.0,7.0,4.0,2.0,7.0,5.0,5.0,0.0,6.0,1.0,3.0,13.0,5.0,14.0,7.58333333333333,6239.37397486773,3.4166666666666696,5623.72916666667,41.0,4.0,24.0,9.0,21.0,9.0,29.0,58.0,41.0,0.0
1856,1978.0,2012-04-07,0.0,45295.0,967778.0,2.0,4.0,4.0,9,9.0,16.0,6.0,4.0,5.0,1.0,8.0,5.0,4.0,0.0,8.0,0.0,1.0,9.0,4.0,13.0,6.0,5149.23759920635,2.81818181818182,4521.56666666667,31.0,19.0,16.0,22.0,19.0,9.0,12.0,32.0,67.0,0.0
1857,1979.0,2015-03-07,0.0,41823.0,500.0,1.0,4.0,3.0,9,8.0,5.0,7.0,6.0,2.0,6.0,13.0,5.0,6.0,0.0,5.0,2.0,2.0,15.0,3.0,14.0,8.25,5133.79110433913,3.7,5198.358333333329,37.0,5.0,10.0,18.0,24.0,10.0,29.0,51.0,48.0,0.0
1858,1987.0,2008-04-02,0.0,42439.0,500.0,2.0,4.0,4.0,1,4.0,2.0,9.0,6.0,6.0,3.0,11.0,5.0,3.0,0.0,11.0,0.0,1.0,11.0,6.0,14.0,7.90909090909091,5421.012622983079,3.0833333333333304,4799.82361111111,37.0,5.0,21.0,8.0,27.0,8.0,29.0,56.0,43.0,0.0
1859,1986.0,2013-05-05,1.0,46530.0,500.0,2.0,1.0,4.0,4,9.0,11.0,9.0,8.0,1.0,2.0,4.0,6.0,6.0,0.0,13.0,1.0,1.0,8.0,7.0,11.0,8.08333333333333,5039.86287277537,3.81818181818182,4878.2551948052005,42.0,4.0,26.0,16.0,11.0,11.0,28.0,54.0,45.0,0.0
1860,1988.0,2010-10-23,0.0,40767.0,500.0,1.0,1.0,6.0,6,10.0,10.0,8.0,7.0,3.0,6.0,5.0,7.0,4.0,2.0,5.0,0.0,4.0,7.0,5.0,10.0,7.75,5000.32980769231,3.4166666666666696,5315.3505291005295,41.0,17.0,17.0,12.0,21.0,12.0,19.0,39.0,60.0,0.0
1861,1977.0,2012-08-02,0.0,43775.0,500.0,2.0,2.0,5.0,2,6.0,4.0,11.0,5.0,2.0,3.0,11.0,11.0,0.0,0.0,5.0,0.0,2.0,9.0,6.0,13.0,8.58333333333333,5972.852379184,3.9166666666666696,5021.286574074071,47.0,8.0,19.0,19.0,31.0,10.0,10.0,55.0,44.0,0.0
1862,1977.0,2010-02-28,0.0,44081.0,500.0,1.0,4.0,6.0,2,4.0,8.0,9.0,12.0,4.0,6.0,4.0,3.0,4.0,1.0,9.0,0.0,3.0,17.0,1.0,10.0,7.83333333333333,4953.44615199615,2.45454545454545,5718.79696969697,27.0,11.0,18.0,18.0,14.0,11.0,25.0,55.0,44.0,0.0
1863,1985.0,2008-11-19,0.0,39213.0,674146.0,1.0,2.0,1.0,5,6.0,15.0,7.0,8.0,2.0,2.0,6.0,8.0,5.0,0.0,5.0,0.0,3.0,8.0,5.0,7.0,8.58333333333333,4856.16567460317,2.6666666666666696,4717.81944444444,32.0,12.0,25.0,6.0,25.0,9.0,21.0,46.0,53.0,0.0
1864,1974.0,2013-03-28,0.0,38739.0,89757.0,2.0,4.0,6.0,4,7.0,7.0,7.0,8.0,5.0,7.0,7.0,6.0,1.0,0.0,11.0,1.0,1.0,8.0,4.0,10.0,9.41666666666667,5192.30416666667,3.54545454545455,5854.959090909089,39.0,5.0,30.0,17.0,20.0,10.0,15.0,51.0,48.0,0.0
1865,1977.0,2007-08-18,0.0,43631.0,500.0,2.0,2.0,6.0,8,9.0,5.0,8.0,7.0,0.0,5.0,5.0,3.0,9.0,0.0,10.0,2.0,2.0,12.0,7.0,15.0,8.25,5523.60844472292,2.81818181818182,4973.12554112554,31.0,16.0,19.0,22.0,16.0,3.0,22.0,38.0,61.0,0.0
1866,1980.0,2006-01-06,0.0,46476.0,184784.0,1.0,3.0,3.0,2,7.0,4.0,8.0,7.0,4.0,5.0,8.0,7.0,4.0,0.0,15.0,0.0,2.0,8.0,3.0,8.0,7.41666666666667,5716.81669071669,2.5833333333333304,5189.775,31.0,19.0,22.0,12.0,22.0,9.0,12.0,38.0,61.0,0.0
1867,1983.0,2010-07-25,0.0,48596.0,359710.0,1.0,2.0,1.0,7,9.0,8.0,12.0,10.0,1.0,4.0,9.0,3.0,3.0,0.0,13.0,3.0,4.0,10.0,6.0,4.0,8.25,4694.60121753247,3.2727272727272703,4427.82575757576,36.0,16.0,13.0,30.0,19.0,8.0,11.0,50.0,50.0,0.0
1868,1979.0,2009-04-13,0.0,37881.0,500.0,1.0,1.0,2.0,8,10.0,3.0,8.0,11.0,1.0,3.0,9.0,7.0,3.0,0.0,12.0,4.0,1.0,11.0,5.0,10.0,8.16666666666667,5184.86479099604,4.0,5007.35333333333,40.0,15.0,10.0,22.0,22.0,15.0,15.0,42.0,57.0,0.0
1869,1975.0,2011-02-16,0.0,47448.0,107214.0,1.0,2.0,1.0,3,9.0,7.0,9.0,9.0,0.0,7.0,7.0,2.0,5.0,0.0,10.0,0.0,3.0,11.0,6.0,8.0,9.25,4857.16008633251,2.90909090909091,5915.8,32.0,12.0,21.0,28.0,25.0,3.0,9.0,59.0,40.0,0.0
1870,1981.0,2007-08-31,2.0,40497.0,403118.0,1.0,2.0,2.0,11,8.0,6.0,7.0,14.0,3.0,4.0,10.0,8.0,4.0,0.0,8.0,0.0,1.0,10.0,4.0,10.0,8.08333333333333,5084.5709169779,3.4166666666666696,5271.090277777779,41.0,7.0,7.0,21.0,26.0,14.0,21.0,53.0,46.0,0.0
1871,1979.0,2008-08-10,0.0,40458.0,991517.0,1.0,1.0,5.0,2,13.0,8.0,10.0,7.0,6.0,2.0,5.0,1.0,4.0,1.0,8.0,3.0,2.0,10.0,5.0,11.0,8.0,5003.62920574796,2.75,3326.56388888889,33.0,9.0,21.0,21.0,24.0,6.0,18.0,45.0,54.0,0.0
1872,1976.0,2008-04-23,1.0,45358.0,500.0,1.0,1.0,6.0,12,4.0,7.0,4.0,12.0,3.0,6.0,14.0,5.0,3.0,0.0,7.0,2.0,3.0,5.0,5.0,14.0,7.58333333333333,4865.2820383320395,3.0833333333333304,4951.10555555556,37.0,5.0,18.0,13.0,27.0,2.0,32.0,56.0,43.0,0.0
1873,1978.0,2013-04-22,0.0,45155.0,1054680.0,1.0,1.0,1.0,9,6.0,5.0,6.0,10.0,5.0,6.0,8.0,3.0,4.0,1.0,9.0,5.0,5.0,9.0,3.0,11.0,8.0,4442.00360644258,3.8333333333333304,6506.36351010101,46.0,6.0,28.0,17.0,21.0,19.0,6.0,56.0,43.0,0.0
1874,1977.0,2007-06-01,0.0,45611.0,613294.0,2.0,4.0,1.0,5,10.0,6.0,7.0,7.0,3.0,2.0,14.0,7.0,2.0,0.0,8.0,0.0,0.0,11.0,10.0,6.0,9.0,5660.721801346801,3.5,5664.534722222221,42.0,14.0,9.0,16.0,21.0,7.0,30.0,45.0,54.0,0.0
1875,1979.0,2003-06-09,0.0,33773.0,379474.0,1.0,3.0,6.0,12,4.0,10.0,5.0,5.0,2.0,9.0,9.0,2.0,3.0,0.0,10.0,1.0,0.0,9.0,3.0,20.0,9.16666666666667,5851.62532190032,2.75,4792.30416666667,33.0,9.0,21.0,15.0,18.0,15.0,21.0,60.0,39.0,0.0
1876,1982.0,2011-06-20,1.0,45953.0,257627.0,1.0,1.0,3.0,11,4.0,11.0,6.0,5.0,3.0,1.0,7.0,7.0,2.0,0.0,5.0,2.0,3.0,14.0,8.0,9.0,8.5,4935.46271367521,3.0833333333333304,4975.17361111111,37.0,2.0,24.0,18.0,16.0,18.0,18.0,64.0,35.0,0.0
1877,1988.0,2012-05-21,2.0,44621.0,1715511.0,2.0,2.0,4.0,12,6.0,7.0,12.0,8.0,4.0,3.0,9.0,10.0,3.0,0.0,10.0,1.0,3.0,8.0,5.0,11.0,8.33333333333333,5676.593163780661,3.2727272727272703,4030.5389610389598,36.0,13.0,16.0,11.0,19.0,22.0,16.0,61.0,38.0,0.0
1878,1983.0,2012-01-18,0.0,42734.0,555136.0,1.0,4.0,1.0,2,10.0,9.0,11.0,4.0,2.0,5.0,7.0,12.0,4.0,0.0,12.0,0.0,2.0,6.0,7.0,7.0,8.16666666666667,5381.53143939394,2.81818181818182,3900.24242424242,31.0,6.0,19.0,25.0,25.0,12.0,9.0,48.0,51.0,0.0
1879,1972.0,2007-01-18,0.0,41532.0,279089.0,2.0,4.0,1.0,8,7.0,5.0,7.0,5.0,3.0,3.0,10.0,14.0,3.0,0.0,10.0,0.0,5.0,9.0,4.0,7.0,9.41666666666667,5430.00699555075,3.75,4951.74722222222,45.0,6.0,11.0,31.0,22.0,8.0,20.0,53.0,46.0,0.0
1880,1979.0,2008-06-08,0.0,40255.0,500.0,2.0,3.0,6.0,3,7.0,12.0,8.0,10.0,5.0,4.0,3.0,4.0,4.0,0.0,10.0,1.0,4.0,6.0,5.0,9.0,8.91666666666667,5439.99598665224,4.0,4351.70404040404,44.0,4.0,22.0,18.0,29.0,2.0,22.0,52.0,47.0,0.0
1881,1977.0,2005-08-08,0.0,42035.0,500.0,2.0,2.0,3.0,7,10.0,6.0,12.0,8.0,3.0,6.0,8.0,8.0,1.0,0.0,7.0,0.0,3.0,9.0,4.0,13.0,8.16666666666667,4596.004208754211,3.8333333333333304,4557.81990740741,46.0,15.0,10.0,21.0,23.0,8.0,19.0,41.0,58.0,0.0
1882,1978.0,2006-04-24,0.0,39364.0,500.0,2.0,4.0,5.0,4,5.0,9.0,11.0,8.0,2.0,4.0,7.0,1.0,2.0,0.0,11.0,3.0,4.0,7.0,5.0,14.0,7.08333333333333,5949.30671296296,3.09090909090909,5405.57272727273,34.0,8.0,29.0,8.0,23.0,8.0,20.0,73.0,26.0,0.0
1883,1988.0,2010-07-29,1.0,39102.0,16115.0,2.0,3.0,6.0,8,7.0,8.0,12.0,5.0,5.0,2.0,9.0,4.0,2.0,0.0,6.0,2.0,1.0,10.0,4.0,16.0,7.58333333333333,5028.88710016835,4.0,5441.58701298701,44.0,11.0,29.0,22.0,18.0,2.0,15.0,47.0,52.0,0.0
1884,1990.0,2012-05-17,0.0,39166.0,1282332.0,1.0,1.0,3.0,1,5.0,7.0,7.0,11.0,1.0,1.0,12.0,6.0,7.0,0.0,9.0,1.0,4.0,13.0,7.0,8.0,8.25,5905.17138949014,3.7,3951.095,37.0,10.0,13.0,18.0,21.0,16.0,18.0,64.0,35.0,0.0
1885,1984.0,2009-11-12,0.0,45762.0,409244.0,2.0,3.0,4.0,2,10.0,4.0,9.0,7.0,3.0,0.0,11.0,4.0,5.0,0.0,8.0,0.0,1.0,15.0,7.0,10.0,7.83333333333333,4355.19604192104,4.09090909090909,4408.3800865800895,45.0,11.0,11.0,24.0,20.0,11.0,22.0,48.0,51.0,0.0
1886,1981.0,2013-01-13,0.0,39896.0,1356073.0,1.0,4.0,1.0,11,7.0,6.0,6.0,8.0,8.0,10.0,8.0,2.0,4.0,0.0,6.0,1.0,7.0,12.0,2.0,8.0,6.91666666666667,5498.90660866911,3.6666666666666696,5005.42824074074,44.0,9.0,11.0,31.0,15.0,15.0,15.0,59.0,40.0,0.0
1887,1980.0,2007-03-11,1.0,36697.0,500.0,1.0,4.0,3.0,4,14.0,4.0,7.0,9.0,2.0,7.0,10.0,2.0,6.0,1.0,10.0,0.0,3.0,13.0,5.0,6.0,8.25,6602.717988030489,3.4,4582.89,34.0,14.0,11.0,17.0,17.0,8.0,29.0,35.0,64.0,0.0
1888,1989.0,2013-08-12,0.0,44217.0,276795.0,1.0,4.0,6.0,8,8.0,7.0,10.0,8.0,3.0,0.0,8.0,5.0,3.0,0.0,8.0,0.0,3.0,12.0,5.0,11.0,9.33333333333333,6120.287830687829,3.45454545454545,4609.9898989899,38.0,10.0,26.0,18.0,10.0,5.0,28.0,50.0,50.0,0.0
1889,1983.0,2015-09-04,0.0,48427.0,607121.0,2.0,4.0,3.0,4,5.0,5.0,13.0,7.0,8.0,3.0,13.0,4.0,4.0,1.0,11.0,2.0,1.0,2.0,7.0,10.0,8.0,4926.45068091631,3.4,5114.84333333333,34.0,14.0,17.0,29.0,23.0,5.0,8.0,47.0,52.0,0.0
1890,1973.0,2011-10-25,0.0,46830.0,1280772.0,2.0,3.0,4.0,7,6.0,6.0,10.0,6.0,5.0,2.0,16.0,4.0,2.0,1.0,9.0,1.0,2.0,12.0,11.0,5.0,8.16666666666667,4864.07039072039,3.4,6547.8030952381005,34.0,11.0,17.0,8.0,23.0,23.0,14.0,55.0,44.0,0.0
1891,1981.0,2008-04-11,1.0,32204.0,500.0,1.0,4.0,6.0,7,6.0,8.0,8.0,5.0,5.0,5.0,4.0,6.0,3.0,0.0,12.0,0.0,2.0,12.0,5.0,11.0,7.25,5227.49377705628,3.45454545454545,5591.130303030301,38.0,7.0,23.0,15.0,26.0,13.0,13.0,50.0,50.0,0.0
1892,1978.0,2009-11-26,0.0,43413.0,160914.0,2.0,1.0,3.0,2,5.0,12.0,12.0,6.0,2.0,3.0,11.0,2.0,7.0,0.0,5.0,2.0,0.0,9.0,5.0,12.0,10.5,5356.03663708976,4.16666666666667,4584.27149470899,50.0,6.0,20.0,14.0,24.0,8.0,28.0,56.0,44.0,0.0
1893,1983.0,2011-08-11,0.0,44609.0,578478.0,2.0,3.0,2.0,1,11.0,4.0,9.0,8.0,3.0,3.0,4.0,10.0,5.0,0.0,8.0,1.0,3.0,4.0,5.0,16.0,7.25,5358.73484432234,3.2727272727272703,4715.04747474748,36.0,11.0,11.0,22.0,11.0,22.0,22.0,55.0,44.0,0.0
1894,1973.0,2007-11-19,0.0,42429.0,498530.0,1.0,2.0,6.0,12,7.0,4.0,15.0,4.0,2.0,2.0,5.0,8.0,3.0,1.0,8.0,1.0,0.0,17.0,7.0,10.0,7.66666666666667,6185.266977902271,4.33333333333333,4524.32638888889,52.0,7.0,26.0,13.0,23.0,9.0,19.0,42.0,57.0,0.0
1895,1987.0,2008-02-15,0.0,39237.0,500.0,1.0,4.0,2.0,4,14.0,7.0,6.0,6.0,3.0,4.0,9.0,4.0,5.0,2.0,7.0,1.0,1.0,16.0,6.0,8.0,8.25,5550.11416708292,4.25,5862.550595238101,51.0,3.0,21.0,13.0,21.0,17.0,21.0,56.0,43.0,0.0
1896,1979.0,2011-06-18,0.0,44175.0,500.0,1.0,3.0,5.0,2,12.0,6.0,7.0,13.0,5.0,2.0,8.0,3.0,7.0,0.0,6.0,1.0,1.0,6.0,6.0,10.0,7.58333333333333,5594.83617724868,3.25,6065.205555555561,39.0,2.0,20.0,12.0,28.0,17.0,17.0,53.0,46.0,0.0
1897,1976.0,2010-06-01,0.0,43603.0,500.0,2.0,3.0,6.0,7,7.0,9.0,8.0,6.0,3.0,5.0,16.0,2.0,4.0,0.0,8.0,2.0,2.0,6.0,5.0,9.0,7.58333333333333,5647.72003968254,2.6363636363636402,5871.44545454545,29.0,17.0,17.0,17.0,20.0,13.0,13.0,55.0,44.0,0.0
1898,1974.0,2008-12-19,1.0,52818.0,1209129.0,1.0,3.0,4.0,3,14.0,5.0,4.0,4.0,4.0,3.0,5.0,6.0,5.0,0.0,14.0,2.0,4.0,9.0,6.0,8.0,7.58333333333333,5585.51471560847,3.25,6631.73055555555,39.0,7.0,30.0,12.0,17.0,5.0,25.0,48.0,51.0,0.0
1899,1980.0,2008-05-25,0.0,42563.0,989905.0,2.0,4.0,1.0,4,12.0,7.0,15.0,4.0,4.0,1.0,3.0,4.0,3.0,0.0,6.0,0.0,3.0,17.0,3.0,11.0,9.58333333333333,5348.06984126984,3.25,5149.99702380952,39.0,10.0,12.0,28.0,20.0,7.0,20.0,43.0,56.0,0.0
1900,1983.0,2011-08-13,0.0,38146.0,153916.0,2.0,3.0,5.0,2,10.0,7.0,12.0,7.0,1.0,3.0,13.0,4.0,2.0,0.0,3.0,0.0,2.0,11.0,4.0,11.0,8.66666666666667,6030.5944113756605,3.1666666666666696,4896.00833333333,38.0,7.0,28.0,23.0,15.0,10.0,13.0,55.0,44.0,0.0
1901,1980.0,2011-10-09,0.0,40771.0,500.0,1.0,3.0,5.0,8,8.0,10.0,8.0,2.0,3.0,4.0,9.0,4.0,6.0,0.0,2.0,1.0,0.0,14.0,9.0,12.0,6.83333333333333,4855.8955357142895,2.6666666666666696,5975.80555555556,32.0,6.0,21.0,28.0,18.0,6.0,18.0,50.0,50.0,0.0
1902,1987.0,2010-12-05,0.0,44322.0,500.0,1.0,2.0,6.0,1,2.0,11.0,16.0,8.0,1.0,6.0,8.0,4.0,2.0,0.0,4.0,1.0,1.0,14.0,4.0,11.0,6.75,5484.12286255411,3.09090909090909,5579.28787878788,34.0,2.0,17.0,17.0,35.0,8.0,17.0,58.0,41.0,0.0
1903,1982.0,2015-08-28,0.0,54238.0,964764.0,2.0,1.0,1.0,9,12.0,4.0,9.0,9.0,3.0,4.0,7.0,5.0,2.0,0.0,5.0,1.0,2.0,12.0,8.0,15.0,8.16666666666667,5117.93180615681,3.9166666666666696,4530.51944444444,47.0,14.0,23.0,12.0,12.0,21.0,14.0,55.0,44.0,0.0
1904,1981.0,2011-02-28,0.0,32993.0,384435.0,2.0,3.0,2.0,12,7.0,7.0,11.0,7.0,3.0,5.0,10.0,4.0,2.0,0.0,5.0,2.0,3.0,6.0,7.0,17.0,8.0,5114.61114417989,3.09090909090909,3393.85454545455,34.0,11.0,17.0,26.0,20.0,8.0,14.0,55.0,44.0,0.0
1905,1985.0,2013-07-12,0.0,39553.0,612903.0,1.0,3.0,5.0,2,7.0,11.0,7.0,8.0,4.0,2.0,5.0,7.0,4.0,0.0,11.0,0.0,1.0,15.0,4.0,9.0,5.91666666666667,5311.52602813853,2.8333333333333304,4597.35138888889,34.0,5.0,8.0,23.0,20.0,8.0,32.0,44.0,55.0,0.0
1906,1982.0,2007-07-02,0.0,37335.0,500.0,2.0,3.0,3.0,8,6.0,7.0,6.0,4.0,4.0,6.0,11.0,6.0,1.0,0.0,5.0,0.0,1.0,12.0,9.0,9.0,8.5,5654.22072510822,2.8,4945.995,28.0,7.0,10.0,35.0,21.0,17.0,7.0,57.0,42.0,0.0
1907,1981.0,2007-12-26,0.0,43662.0,1032632.0,1.0,3.0,2.0,5,6.0,2.0,16.0,10.0,3.0,2.0,10.0,3.0,3.0,1.0,11.0,1.0,0.0,11.0,5.0,8.0,6.5,5172.830817099571,3.81818181818182,5198.4378787878795,42.0,9.0,23.0,19.0,26.0,4.0,16.0,52.0,47.0,0.0
1908,1981.0,2004-06-11,0.0,41757.0,500.0,1.0,1.0,6.0,1,8.0,5.0,7.0,6.0,3.0,4.0,8.0,5.0,1.0,0.0,10.0,1.0,0.0,9.0,9.0,10.0,8.5,5907.7886192511205,2.8333333333333304,4457.63472222222,34.0,14.0,17.0,11.0,26.0,2.0,26.0,35.0,64.0,0.0
1909,1984.0,2003-05-02,1.0,43470.0,500.0,2.0,3.0,5.0,12,7.0,3.0,8.0,3.0,2.0,2.0,18.0,7.0,6.0,0.0,9.0,1.0,0.0,12.0,7.0,9.0,6.83333333333333,5654.7185515873,3.2727272727272703,4521.38712121212,36.0,8.0,19.0,30.0,22.0,8.0,11.0,38.0,61.0,0.0
1910,1969.0,2011-06-16,0.0,45001.0,939953.0,1.0,1.0,1.0,5,6.0,8.0,15.0,13.0,0.0,5.0,11.0,2.0,4.0,0.0,4.0,1.0,2.0,12.0,3.0,13.0,8.25,5421.66304228179,3.3636363636363598,5635.97727272727,37.0,5.0,32.0,18.0,13.0,10.0,18.0,59.0,40.0,0.0
1911,1980.0,2010-04-23,0.0,45870.0,797344.0,1.0,1.0,2.0,7,7.0,6.0,14.0,6.0,2.0,4.0,5.0,9.0,4.0,0.0,8.0,1.0,1.0,12.0,9.0,11.0,8.25,5559.96045551671,4.0,4688.2803030303,44.0,4.0,20.0,25.0,11.0,18.0,20.0,65.0,34.0,0.0
1912,1978.0,2010-06-23,0.0,40397.0,568383.0,1.0,3.0,3.0,7,7.0,12.0,7.0,4.0,2.0,6.0,12.0,7.0,6.0,2.0,5.0,1.0,2.0,7.0,5.0,13.0,8.16666666666667,4637.90005550006,3.5,5034.45138888889,42.0,16.0,9.0,23.0,16.0,16.0,16.0,40.0,59.0,0.0
1913,1988.0,2010-12-01,1.0,41852.0,952323.0,1.0,4.0,3.0,11,2.0,3.0,13.0,7.0,3.0,0.0,11.0,8.0,5.0,0.0,4.0,3.0,3.0,11.0,5.0,14.0,8.91666666666667,5487.45078023828,3.5,5823.26686507937,42.0,11.0,21.0,19.0,26.0,9.0,11.0,52.0,47.0,0.0
1914,1980.0,2010-01-19,0.0,50287.0,106824.0,2.0,2.0,3.0,12,3.0,6.0,8.0,6.0,0.0,6.0,6.0,7.0,3.0,0.0,9.0,0.0,2.0,9.0,9.0,13.0,8.41666666666667,5051.432362313611,3.75,5088.83948412699,45.0,4.0,22.0,15.0,24.0,17.0,15.0,62.0,37.0,0.0
